AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
9	13	17	13	11	14	12	17	18	16	16	5	14	17	14	3	13	16	6	28	16	17	13	7	16	12	19	12	7	14	12	17	24	23	23	15	20	15	16	19	12	5	4	7	9	7	4	22	7	15	17	13	26	12	21	17	23	18	17	18
16	29	27	22	23	18	22	30	29	27	18	7	13	27	15	11	16	38	19	34	37	43	28	23	16	39	34	35	22	21	38	35	36	32	35	35	27	31	39	30	15	20	24	10	41	25	10	42	22	38	31	38	48	29	38	20	35	42	28	27
9	13	16	13	11	15	13	17	18	17	16	5	15	17	14	3	12	16	6	27	15	18	11	7	16	12	20	13	7	14	12	17	24	23	23	14	20	17	16	19	13	5	4	7	9	7	4	22	7	15	17	12	26	12	21	17	21	18	17	17
16	28	27	21	23	17	23	30	29	26	19	6	10	27	16	10	14	38	20	36	35	41	28	24	15	37	35	32	23	22	38	32	36	31	35	36	25	31	37	30	16	20	23	10	40	25	10	42	20	38	32	38	46	28	39	21	35	42	28	26
9	13	15	14	11	15	13	16	17	17	16	5	15	18	15	3	12	15	6	27	14	17	11	7	17	11	20	13	7	14	12	16	23	22	22	15	21	18	16	19	13	5	4	7	10	7	5	21	7	14	17	12	26	12	20	17	20	16	17	15
18	32	30	24	24	16	24	30	26	27	19	8	10	23	17	10	16	40	18	36	36	40	27	25	16	38	37	29	25	22	36	37	34	34	36	37	26	32	37	29	16	20	21	10	45	26	9	41	21	39	33	34	43	28	38	20	35	38	25	26
18	32	30	24	23	16	25	31	25	27	19	8	10	23	16	10	17	40	18	36	36	39	26	25	15	38	37	29	26	21	36	38	34	34	35	37	26	33	37	28	16	20	22	9	45	26	10	41	21	39	33	34	42	29	39	20	34	38	25	27
18	31	30	23	23	17	25	32	25	27	19	8	10	23	16	10	17	39	18	35	37	39	26	25	15	36	37	28	26	19	36	36	34	34	35	37	26	34	38	28	16	20	22	9	45	25	10	42	20	38	32	34	43	28	38	20	35	39	24	27
9	13	15	15	12	15	14	15	17	17	16	5	15	19	16	3	12	15	6	25	12	19	10	7	16	10	19	10	6	15	12	16	24	21	20	14	20	18	17	19	13	5	3	7	10	7	3	18	7	15	17	12	25	11	20	16	19	16	14	17
19	32	30	22	23	16	24	31	26	27	19	10	10	24	16	11	16	39	18	35	38	40	26	23	16	36	37	27	28	18	38	33	34	33	35	37	25	34	36	26	17	20	22	11	42	25	10	42	21	39	30	35	42	32	38	20	35	35	25	27
20	32	30	22	23	16	23	32	26	27	19	10	11	24	16	11	16	39	17	35	38	40	26	23	16	35	37	27	28	18	38	33	35	34	34	37	25	34	37	26	17	20	19	11	41	25	10	41	20	40	30	35	41	33	38	20	34	36	24	26
11	13	15	18	14	12	13	13	16	16	17	5	13	19	15	3	11	15	7	26	13	20	9	4	16	8	20	12	5	12	14	17	21	18	22	13	22	19	15	21	11	5	2	7	11	8	3	16	4	16	17	12	23	11	21	19	15	14	11	17
21	34	29	20	24	17	24	29	28	28	17	10	12	22	19	11	17	40	17	34	36	44	27	23	16	33	33	27	29	18	37	34	36	35	32	36	26	35	34	26	17	18	21	13	40	28	10	41	20	41	30	36	42	35	38	21	35	35	22	26
11	13	16	18	14	12	14	13	16	17	17	5	13	19	17	3	11	15	10	26	14	20	9	6	16	8	20	12	5	12	14	17	21	18	22	13	20	19	15	22	10	5	2	7	10	8	3	14	4	17	17	13	23	11	21	19	14	16	11	19
20	35	28	21	24	17	23	28	28	28	15	11	12	25	19	10	18	41	17	35	35	45	29	22	16	33	34	26	31	20	38	33	35	36	33	36	27	35	34	25	17	18	21	14	41	28	8	41	20	40	28	38	42	36	39	24	37	33	28	27
10	12	15	18	11	13	13	13	15	17	17	5	14	19	15	5	10	15	11	26	16	20	7	5	16	7	21	12	5	10	15	15	20	16	20	11	18	17	15	20	9	5	2	8	9	8	3	16	4	17	16	13	23	11	22	18	14	15	11	19
23	36	30	21	23	16	27	24	26	29	11	11	12	24	19	12	19	36	16	36	34	42	27	20	15	29	34	25	30	17	38	35	33	33	37	38	31	38	34	29	19	15	18	15	40	23	6	47	19	38	27	41	38	35	38	24	40	32	31	27
9	14	14	13	10	13	11	11	11	16	14	3	13	19	15	6	8	17	11	24	17	21	6	6	16	7	21	10	5	10	14	16	18	14	18	11	16	13	15	21	8	2	2	6	11	8	4	15	4	17	17	12	21	10	25	19	14	14	11	16
8	14	14	13	10	11	11	10	12	16	14	3	13	20	15	6	9	17	11	23	18	20	6	6	16	8	20	10	5	10	15	16	18	14	18	11	15	12	14	21	7	4	1	6	10	8	4	19	4	18	17	12	22	9	25	19	14	14	11	16
10	14	14	13	10	10	10	10	13	16	14	3	13	20	15	6	9	16	12	22	19	20	6	5	16	9	20	10	5	10	15	16	17	14	18	12	15	12	14	21	7	4	1	6	10	8	4	19	4	18	18	14	23	8	25	19	14	14	11	16
26	36	30	22	23	19	30	26	31	30	11	11	10	20	19	13	19	40	14	37	33	42	27	21	15	26	37	27	31	19	38	36	33	33	43	43	32	40	35	30	18	14	18	15	43	24	6	46	19	37	29	47	36	35	41	24	41	31	31	26
26	36	31	20	23	19	29	25	31	30	11	11	9	21	20	12	19	40	14	36	32	43	26	21	15	26	37	27	31	19	37	37	34	33	44	43	32	41	35	31	19	14	18	15	44	25	6	46	19	37	30	47	35	35	41	24	43	31	31	26
11	14	16	13	11	11	11	6	17	16	12	2	14	19	14	6	6	15	13	20	21	20	4	7	13	11	15	11	4	10	16	17	20	12	20	14	15	9	14	20	9	3	2	6	11	10	3	17	3	18	20	14	20	8	24	20	12	15	12	21
11	14	17	15	10	9	10	9	18	16	12	2	13	18	12	6	5	16	13	21	21	21	4	7	13	10	15	11	4	9	17	14	20	12	20	15	15	11	15	19	10	3	2	6	11	9	3	17	3	19	20	12	20	8	24	20	12	15	13	21
25	37	33	19	26	21	30	30	30	32	11	14	11	22	20	13	20	42	10	37	34	41	30	21	16	25	36	29	30	20	37	40	32	31	41	43	34	37	32	27	23	9	17	14	44	24	4	41	19	41	33	47	34	35	40	23	43	30	36	29
27	35	31	21	22	23	29	30	26	31	13	14	13	20	20	12	21	42	11	33	36	38	29	20	19	25	35	28	32	21	39	38	33	31	44	40	31	41	31	28	24	7	18	14	41	22	3	37	18	43	34	48	32	35	39	23	46	31	34	28
27	34	30	21	21	23	28	34	25	32	13	14	13	20	20	12	21	40	11	33	36	37	29	20	18	25	36	28	31	21	39	36	34	31	43	42	31	42	30	29	23	8	19	15	39	21	3	36	18	43	33	48	33	35	39	24	46	31	35	28
27	33	31	21	21	23	28	32	25	32	13	14	12	21	20	11	21	39	10	34	35	36	28	20	17	25	35	28	31	20	39	36	34	32	42	42	31	42	30	30	24	8	17	15	38	21	3	36	18	43	32	47	33	34	40	23	46	31	34	27
9	13	14	16	12	9	9	8	18	16	11	4	14	18	13	5	4	15	11	21	20	19	5	8	15	9	19	11	4	10	16	12	22	13	20	16	15	12	13	16	10	2	2	5	12	8	4	19	3	17	18	11	16	9	25	19	9	14	14	17
29	31	30	21	20	24	28	33	26	33	15	14	11	22	23	11	20	36	12	32	35	37	28	19	17	24	36	27	31	21	37	36	34	31	42	39	32	42	30	28	23	8	18	14	39	22	3	37	17	45	32	46	35	34	41	25	46	31	34	28
30	32	30	21	21	25	30	32	24	32	15	14	12	22	23	10	20	36	12	34	35	35	28	20	18	23	38	28	31	18	37	35	35	32	41	38	30	43	30	28	24	8	19	14	39	22	3	36	16	43	34	46	36	35	40	25	46	30	34	26
10	13	13	16	12	9	11	9	18	16	12	3	13	19	14	5	4	17	11	17	20	18	7	8	16	11	20	11	4	10	16	13	21	11	22	15	16	12	14	17	10	2	3	5	13	8	4	20	3	16	21	10	18	10	26	19	10	15	14	16
10	13	14	17	13	9	9	9	19	16	12	3	15	19	15	5	4	16	11	18	17	18	8	8	13	13	20	11	5	10	15	13	19	12	22	14	16	12	13	17	10	2	3	5	13	9	4	22	3	15	21	9	18	10	25	20	11	14	14	16
11	12	11	17	12	9	9	11	20	16	13	3	16	19	16	6	5	17	11	18	18	20	9	8	12	13	22	11	6	11	16	15	19	12	21	14	14	12	13	16	10	2	3	5	16	8	4	22	3	15	22	10	17	10	24	19	11	14	14	17
11	10	11	16	13	9	8	12	20	13	13	3	17	18	16	5	4	18	11	17	19	20	11	8	11	11	20	12	6	12	17	17	17	13	21	12	13	13	13	16	10	2	3	4	15	8	4	23	3	11	22	9	18	11	24	17	11	15	12	16
11	10	12	15	13	10	7	13	20	13	13	3	16	18	16	5	4	17	11	17	19	21	10	9	12	11	20	11	6	12	17	16	17	15	22	13	14	13	12	18	10	2	3	4	16	8	4	23	4	12	21	9	18	12	23	19	11	15	13	16
11	10	12	15	13	12	7	13	20	13	13	3	16	18	16	5	5	17	11	17	19	21	10	9	12	11	20	12	6	12	17	16	17	15	23	14	15	12	12	19	10	2	3	4	16	8	4	24	4	12	21	9	19	12	24	19	11	15	13	16
33	27	31	23	21	24	28	30	23	28	15	14	16	23	23	10	21	35	11	31	35	39	26	25	22	29	39	33	32	20	36	35	38	40	39	34	27	44	30	32	25	7	16	13	37	19	5	36	15	41	43	46	33	38	37	30	48	29	35	31
33	25	27	22	20	24	30	28	23	28	18	14	16	24	24	11	20	35	11	31	34	41	28	25	23	31	39	34	33	20	35	34	39	38	39	34	27	42	32	32	24	7	16	11	35	20	6	33	15	42	42	47	32	37	37	30	47	30	36	31
12	12	11	12	13	15	7	15	21	12	13	10	16	20	16	6	6	18	12	16	19	18	12	9	10	11	20	13	9	11	14	16	19	15	21	19	17	13	13	18	11	3	5	4	22	9	5	26	2	12	22	11	17	11	26	21	13	16	16	19
31	24	26	22	22	24	31	29	22	27	18	13	14	22	28	11	20	32	11	31	34	41	26	21	25	31	38	39	32	21	34	35	38	37	35	38	30	38	30	32	22	9	18	10	35	18	8	33	16	37	41	51	31	37	35	33	48	32	43	31
11	12	13	12	12	15	7	16	21	13	13	10	15	18	17	6	6	18	12	17	19	17	12	10	10	11	20	12	9	11	12	17	19	15	21	20	17	16	13	17	11	3	6	4	22	7	4	25	2	12	22	11	17	11	24	22	13	14	16	19
30	24	25	21	23	24	31	29	21	26	18	12	15	22	25	11	20	33	10	32	33	41	24	21	26	31	39	39	32	21	35	37	38	36	35	37	29	39	30	32	21	9	18	9	35	16	8	35	17	36	41	53	32	38	33	33	50	34	42	31
30	22	21	19	23	25	33	29	23	26	18	11	16	23	26	10	20	31	11	32	34	39	23	21	26	32	40	39	31	22	34	37	40	37	35	36	29	38	33	34	22	9	17	9	36	16	8	36	18	36	44	52	32	37	32	31	50	34	44	31
30	22	21	20	23	25	34	29	24	25	17	11	16	22	26	11	20	32	11	29	33	35	23	23	24	34	40	38	30	21	33	39	40	36	32	37	30	38	31	33	22	9	17	9	34	17	8	37	18	36	44	51	32	37	31	31	49	34	41	31
11	12	14	10	11	15	7	16	22	14	12	10	14	21	16	6	6	17	12	13	19	18	11	9	10	11	20	14	8	11	12	18	17	15	21	20	16	19	12	21	11	2	6	4	23	8	4	24	3	16	25	10	17	11	24	23	13	13	18	17
10	11	16	10	10	13	10	17	18	11	12	13	15	23	15	6	6	16	13	13	18	17	14	10	11	15	17	14	12	12	13	19	17	13	19	23	18	21	13	19	11	4	6	4	22	6	5	17	2	20	25	10	12	13	22	28	11	16	17	17
10	12	17	9	9	12	12	17	18	12	14	14	16	24	15	6	9	17	11	12	19	16	14	11	11	15	16	14	13	11	14	18	18	14	17	23	16	19	13	20	8	4	9	3	20	6	4	19	2	20	26	13	15	14	22	27	12	16	16	14
11	12	17	7	10	14	13	18	17	12	15	14	18	25	16	6	11	19	10	15	20	17	19	12	12	19	19	14	12	12	15	20	17	14	18	24	18	18	15	22	8	6	10	4	21	8	4	16	2	22	25	16	14	14	23	30	17	18	17	17
14	12	16	7	10	13	14	19	20	12	15	13	18	24	17	5	12	20	10	16	20	16	20	12	12	19	15	14	12	11	16	20	17	13	16	24	21	16	14	22	8	6	10	4	21	8	4	17	2	22	24	17	16	14	21	30	17	19	16	20
15	11	16	8	10	14	15	18	19	12	16	14	19	24	17	5	12	20	8	17	20	16	21	12	12	19	14	14	13	13	17	18	17	13	18	24	21	16	14	23	8	6	9	5	20	8	4	16	2	21	24	17	16	14	21	31	17	18	16	19
29	29	24	19	21	21	34	20	24	25	27	11	17	22	30	8	23	33	10	30	38	46	27	26	27	42	35	37	22	21	22	35	32	35	33	28	32	36	33	33	26	12	19	9	35	19	8	32	20	29	34	53	33	36	33	35	42	32	43	24
15	11	16	11	11	13	14	19	21	14	16	15	19	23	18	5	15	19	6	18	20	17	22	9	13	19	15	15	13	14	17	20	16	12	16	24	22	17	13	21	7	6	10	5	21	9	4	15	2	21	21	22	16	14	21	30	17	20	18	21
30	28	22	24	21	21	33	21	23	27	27	11	17	21	29	8	21	30	11	29	36	44	25	26	26	43	33	38	22	19	25	37	29	37	34	27	31	38	32	32	26	12	20	8	33	19	8	34	22	28	33	52	32	34	33	38	42	33	43	27
13	10	15	10	9	12	15	18	21	14	17	16	20	22	13	3	14	18	6	16	20	18	26	11	15	16	18	14	13	14	18	22	17	14	14	24	21	17	14	20	8	6	11	6	24	8	3	16	3	21	18	23	16	15	20	30	16	22	21	22
13	12	15	10	9	11	15	18	21	14	17	16	19	22	13	3	14	17	6	15	20	18	26	11	16	16	18	14	13	13	18	20	18	14	15	24	21	16	15	20	8	6	11	6	24	8	3	17	3	22	18	22	16	15	19	31	16	22	20	22
13	12	16	11	9	12	16	18	21	14	17	16	19	23	13	3	14	17	6	15	20	17	26	11	16	16	19	14	13	13	18	20	18	14	15	25	20	15	16	19	8	6	11	6	24	8	3	17	4	22	18	24	15	15	19	31	16	22	22	21
29	26	19	17	21	18	31	20	21	30	30	12	17	21	29	8	20	28	12	27	36	45	23	24	24	39	32	35	20	16	24	28	36	35	33	25	28	39	31	29	26	9	19	6	34	20	8	30	23	26	32	50	35	37	36	41	44	36	38	26
17	11	21	8	8	11	15	16	25	17	19	16	17	22	14	3	13	17	4	15	18	19	28	11	22	16	20	15	16	12	21	19	19	15	15	24	16	16	17	20	9	8	13	7	23	6	4	21	6	20	18	25	14	18	20	30	17	25	23	19
17	11	21	8	8	11	15	16	25	17	18	16	17	22	14	5	13	19	4	15	18	20	29	11	21	16	20	15	16	12	21	19	20	16	14	24	16	16	17	20	10	8	12	7	23	6	4	22	6	20	18	25	14	18	20	30	17	25	23	19
27	23	18	16	18	19	32	19	21	29	30	9	15	22	29	8	22	26	13	26	37	43	21	27	22	38	30	33	20	14	24	31	34	36	33	25	26	36	29	29	24	10	20	8	32	20	7	27	24	28	32	51	37	34	36	37	40	39	39	25
27	22	19	13	18	21	33	19	20	30	32	9	14	22	30	8	23	24	12	28	19	22	30	14	19	16	22	18	16	14	24	30	33	36	33	26	27	36	24	25	23	9	21	8	31	23	8	23	23	30	16	28	16	20	20	30	21	24	25	20
27	22	18	13	20	20	33	19	19	30	32	9	13	23	29	8	23	24	12	29	34	40	22	26	21	36	29	36	21	13	24	30	32	36	33	24	27	36	25	25	25	9	21	8	31	23	8	25	23	29	30	51	38	32	35	38	38	38	38	30
17	14	19	9	10	14	17	20	28	15	17	17	15	22	11	6	14	21	4	17	20	22	32	15	19	17	23	16	15	15	22	23	21	20	13	25	14	10	17	19	10	7	13	7	26	6	3	23	6	21	16	28	17	19	21	29	22	25	27	20
19	14	17	10	10	14	16	19	26	18	17	17	13	24	11	7	15	21	6	16	16	17	33	16	19	21	25	15	16	18	17	23	21	22	16	23	15	12	18	19	11	5	15	8	24	7	3	23	10	22	14	30	17	20	21	31	20	23	25	19
19	14	17	10	10	14	17	20	26	18	16	17	14	23	10	7	15	22	6	17	17	17	33	16	19	21	26	16	14	18	16	23	21	21	18	23	16	13	17	19	11	5	16	8	24	7	3	23	10	22	15	30	19	21	22	31	21	23	24	20
20	13	17	11	11	15	17	20	26	18	17	17	14	22	10	7	14	22	6	17	18	17	33	16	20	20	26	16	15	18	16	24	21	21	18	23	16	14	17	19	11	5	16	8	25	8	3	23	10	22	16	30	19	21	23	30	21	24	25	20
21	13	17	12	11	16	17	20	27	18	17	17	14	22	10	7	14	21	6	16	18	17	32	15	20	20	25	16	15	18	16	23	21	21	18	24	17	14	20	19	11	5	16	8	26	8	3	24	11	23	17	30	19	21	23	29	21	23	26	20
21	15	18	13	11	17	16	18	26	19	16	15	12	22	10	7	13	21	5	17	21	17	31	13	20	20	25	17	17	18	16	23	23	22	19	24	15	15	21	18	9	5	18	8	28	10	3	25	12	23	20	29	21	21	21	30	20	24	25	22
22	22	22	14	19	21	30	20	16	30	25	13	15	23	21	5	20	25	10	23	32	38	21	23	21	36	20	33	20	14	26	23	34	33	29	27	28	32	23	25	24	9	19	7	27	21	8	22	19	27	28	47	32	26	34	31	35	32	32	28
21	18	16	16	10	17	15	16	26	18	15	13	14	19	10	7	11	20	6	17	22	16	33	13	21	20	24	18	16	19	15	25	22	21	19	22	16	17	21	19	9	6	16	8	27	10	3	25	13	22	19	29	22	21	25	29	21	26	23	22
22	22	24	15	18	20	33	20	15	27	25	12	15	21	21	5	19	28	10	22	29	36	21	23	24	36	19	27	21	14	27	23	33	33	27	28	27	33	21	24	23	8	20	5	27	22	7	20	16	26	29	44	32	26	34	27	32	32	33	26
21	18	17	17	8	18	18	16	27	20	15	13	15	18	12	7	11	18	6	19	24	15	32	13	21	21	25	18	16	19	17	23	21	21	19	23	18	18	21	17	9	7	17	7	25	11	3	25	14	23	18	30	22	20	24	30	22	26	24	26
21	22	23	15	19	20	31	21	14	27	27	12	13	21	19	5	19	26	11	22	25	15	32	13	21	21	25	18	16	20	27	24	33	31	27	29	24	33	21	25	21	8	20	6	25	22	8	21	16	24	18	30	22	20	24	28	22	27	25	25
19	18	17	16	8	20	17	16	27	20	15	13	16	17	12	7	9	19	6	18	25	15	32	12	21	20	25	17	18	21	16	21	21	19	19	23	18	18	22	20	9	7	17	7	25	11	3	23	15	23	18	31	23	20	22	30	22	26	25	26
21	22	24	18	19	21	30	21	14	25	15	13	16	7	13	1	9	7	6	10	25	16	32	12	21	20	25	18	18	21	26	22	34	31	26	30	25	30	21	28	9	6	17	7	10	11	1	14	15	10	19	31	23	19	22	30	22	26	24	27
21	22	25	18	20	21	31	20	14	26	29	10	14	20	15	5	18	23	10	20	27	35	23	24	22	34	20	26	18	15	26	24	32	27	27	32	26	30	19	26	21	8	20	5	24	21	8	19	14	22	32	42	29	27	32	25	28	33	33	26
17	18	17	14	8	20	16	16	27	19	17	14	17	18	14	7	7	19	6	19	24	16	30	12	20	22	23	19	19	22	18	22	22	20	17	24	19	19	23	21	10	6	16	7	24	10	3	21	15	23	21	28	25	19	22	31	22	26	26	27
20	18	19	14	8	20	14	15	26	19	19	11	18	18	14	7	6	21	6	19	24	14	29	12	20	22	22	18	20	22	16	21	21	18	16	26	18	18	24	20	11	6	16	7	24	10	3	21	16	24	21	28	25	19	23	31	22	24	26	25
17	21	28	18	19	20	28	20	14	28	28	10	17	21	12	6	17	22	10	22	26	32	19	20	19	30	20	20	17	14	22	21	29	23	27	29	27	29	20	26	21	7	19	3	22	19	7	15	13	24	30	36	26	25	29	20	27	30	33	26
16	20	28	17	18	20	29	19	14	28	27	11	16	21	12	6	17	22	10	23	26	31	19	19	19	30	20	18	17	14	24	21	29	22	26	29	27	26	21	26	21	7	19	3	22	19	6	14	13	23	29	34	26	24	28	19	25	30	30	26
20	18	17	16	9	22	15	18	27	20	19	14	16	19	16	7	8	23	5	17	22	13	29	10	21	21	21	19	21	22	17	22	19	19	17	25	21	18	22	22	10	5	15	7	23	11	3	20	16	23	21	28	25	17	23	30	23	22	28	24
17	18	26	17	18	17	27	16	16	25	26	13	15	19	16	6	18	24	13	25	25	30	18	17	17	27	19	17	18	12	24	23	27	23	25	28	27	30	21	26	20	7	18	3	22	20	6	16	9	20	28	31	24	19	27	18	26	32	28	24
18	18	26	17	18	17	26	15	16	26	26	13	15	19	16	6	19	24	13	25	25	30	18	16	17	27	19	17	18	12	24	24	27	22	25	28	27	30	21	25	19	7	18	3	22	20	7	16	9	20	27	32	24	17	26	18	26	33	28	23
20	21	13	21	10	22	17	20	29	18	18	13	17	17	15	7	10	20	6	20	21	13	25	9	18	20	20	21	21	21	18	23	23	17	18	30	21	21	22	17	7	5	13	7	28	13	3	21	14	21	21	25	26	16	21	30	19	23	27	25
20	19	12	21	10	22	16	21	29	20	19	14	16	14	16	7	10	19	10	19	21	13	26	8	19	19	16	20	21	19	20	22	22	19	17	30	21	21	20	16	8	4	10	7	28	15	3	20	14	21	21	23	25	14	18	30	19	22	28	24
15	10	15	18	17	11	26	14	22	24	20	13	12	15	14	4	12	16	13	17	18	20	17	10	15	17	16	12	14	15	30	24	25	25	20	22	19	25	25	17	13	3	12	3	17	13	6	15	5	17	18	22	21	14	18	10	20	27	22	18
15	10	15	15	18	13	26	14	22	24	18	13	12	16	14	4	12	17	13	17	17	19	17	11	15	17	16	12	14	16	29	23	25	25	20	22	18	25	25	17	12	3	12	3	17	13	6	14	5	16	18	22	21	14	19	10	20	26	23	17
16	11	16	15	19	14	26	14	21	23	19	13	12	17	14	4	13	17	12	17	17	19	17	11	14	16	16	12	14	16	29	24	26	24	20	21	17	25	25	17	12	3	11	3	17	14	6	14	5	18	18	22	19	14	19	10	20	26	23	17
16	11	16	15	19	13	25	13	22	25	19	13	12	19	15	4	13	15	12	17	17	19	17	12	14	15	16	11	14	16	29	25	26	26	20	21	18	26	24	16	12	3	11	3	18	13	6	14	5	18	18	21	19	14	17	10	20	25	22	17
16	10	15	15	19	13	26	12	22	25	18	13	11	19	15	4	13	15	12	18	17	18	16	12	13	15	16	11	14	15	28	24	25	27	20	20	18	24	25	16	12	3	10	3	18	13	6	14	5	18	17	20	18	14	19	10	20	24	23	17
16	10	16	15	19	12	26	12	22	23	18	13	11	19	15	4	13	15	12	18	17	16	16	12	13	13	16	11	14	15	27	24	24	26	21	19	18	24	25	15	12	3	10	3	18	12	6	14	4	19	17	20	18	14	19	10	20	24	23	16
24	19	15	24	14	19	17	19	25	16	21	14	12	17	14	2	11	17	10	18	15	12	21	11	14	12	12	14	20	19	28	25	25	23	16	26	23	18	16	18	10	5	8	5	24	15	3	20	10	20	20	24	26	15	21	29	17	20	24	20
24	19	15	24	14	19	17	19	25	14	22	14	12	18	14	2	11	17	10	18	15	12	21	11	15	12	12	14	20	19	28	23	25	23	17	26	24	17	16	19	9	5	8	5	24	14	3	19	10	20	21	25	26	15	21	29	17	20	25	19
18	9	15	15	19	11	25	13	21	22	19	11	12	17	15	4	12	18	11	17	16	14	15	9	13	12	16	10	12	14	28	25	27	25	23	20	17	23	23	15	11	3	8	4	17	11	5	13	1	21	18	15	16	13	19	12	17	22	22	16
24	17	11	21	14	18	15	19	25	13	22	12	13	17	10	2	13	17	9	18	14	12	17	10	15	12	11	12	19	17	30	21	27	23	16	27	22	18	16	18	9	3	11	4	20	13	3	18	7	19	20	25	26	15	19	28	14	16	24	19
18	9	14	17	19	11	24	13	21	23	19	11	9	16	15	4	12	18	10	16	17	14	14	10	12	13	14	10	11	14	26	25	27	24	22	20	16	21	22	17	11	3	6	4	15	11	5	14	1	21	16	15	13	13	16	13	17	23	21	16
18	9	14	17	18	10	24	12	21	23	18	11	9	17	15	4	12	19	10	15	17	15	13	9	12	14	14	12	11	13	26	26	27	24	23	19	16	20	21	15	11	3	5	4	15	10	5	15	1	23	14	15	13	12	16	14	16	22	21	15
18	9	14	17	17	9	24	12	22	23	17	11	9	18	16	4	12	18	10	15	17	15	14	9	13	14	13	12	11	13	26	25	28	22	22	18	16	20	21	14	11	3	5	4	14	10	5	15	1	23	13	15	14	11	16	14	16	21	21	15
22	17	13	21	13	17	14	20	25	12	20	13	12	16	9	1	15	15	9	18	12	10	19	10	15	13	10	10	19	16	29	21	27	25	15	26	23	18	15	17	8	2	9	4	17	12	3	17	6	18	21	23	25	16	19	25	12	16	22	20
15	9	14	17	16	9	23	10	22	24	15	10	7	18	17	4	13	20	10	14	13	12	13	8	10	15	11	14	11	14	28	25	27	23	22	19	12	19	19	15	7	3	4	4	14	9	5	16	1	20	11	14	15	10	17	16	13	21	17	14
22	17	14	20	13	17	14	16	25	14	20	12	11	18	11	1	16	11	8	17	12	9	21	9	14	12	9	8	17	16	28	20	25	26	14	24	21	19	14	19	8	1	10	6	16	11	4	19	5	16	20	25	26	15	20	17	9	13	22	20
21	16	14	20	13	16	14	15	25	15	21	12	11	19	11	1	15	11	8	17	11	9	22	9	13	12	9	8	19	17	26	20	26	27	14	25	20	19	14	20	8	1	10	6	16	11	4	19	5	16	19	25	26	14	19	16	10	13	22	20
15	8	15	15	17	9	23	10	22	24	15	9	6	18	17	3	13	21	8	16	11	13	13	8	10	15	11	12	10	14	27	26	25	24	21	19	14	19	18	16	6	3	4	4	12	8	4	15	1	19	10	13	16	11	18	14	12	20	16	12
15	8	15	15	18	9	22	10	20	27	15	8	6	19	16	3	13	21	8	15	11	13	13	8	10	15	11	12	8	14	27	27	25	23	21	19	13	20	18	15	6	3	4	4	12	7	4	14	1	19	10	13	16	11	18	14	12	20	15	12
21	18	13	19	14	15	12	14	22	13	19	8	12	17	10	0	15	9	9	18	12	10	22	8	14	14	10	7	17	18	27	21	24	26	14	25	20	22	14	16	9	1	10	5	16	13	4	14	3	14	17	25	22	14	20	20	11	11	20	19
17	17	11	18	12	14	10	13	21	9	18	8	12	17	9	0	14	11	8	16	11	8	20	5	13	15	11	5	13	15	26	20	23	26	15	19	19	23	12	13	8	2	8	4	16	10	3	17	4	13	17	24	20	12	20	19	10	10	18	18
11	7	16	13	20	9	15	7	17	17	12	3	8	19	19	4	11	14	7	13	10	12	7	6	8	14	5	8	5	12	29	20	20	23	18	15	13	19	14	12	1	2	5	2	6	5	3	11	1	18	9	6	20	4	19	11	8	16	12	9
12	15	14	12	13	14	8	13	23	13	13	7	9	11	9	3	14	10	11	16	15	10	14	5	9	20	10	2	14	14	23	17	17	20	9	19	22	23	9	13	7	1	6	4	13	11	3	18	5	11	14	14	15	11	18	16	11	11	11	18
12	13	12	15	15	12	8	12	24	16	12	7	8	10	7	3	14	10	10	16	15	10	14	5	7	20	9	2	14	15	23	15	18	22	10	19	22	22	7	14	6	1	5	3	11	11	3	15	5	11	15	12	15	12	16	18	10	13	9	17
15	14	12	13	15	12	8	11	26	17	15	7	11	12	7	3	13	12	11	16	15	11	11	6	8	20	9	2	14	13	23	15	19	19	12	16	21	21	10	12	7	2	5	3	10	10	4	14	6	12	15	12	17	11	16	15	10	12	10	17
