Category	Term	chr	str	end	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD
interaction	CGD_NeuN_hypo	chr12	17216524	17216680	157	6	-25.413499547772	0.785	0.8922	0.5018	0.908	0.7628	0.9408
interaction	CGD_NeuN_hypo	chr2	3814732	3815286	555	6	-25.4101366598106	0.8076	0.7476	0.5966	0.7572	0.7805	0.7647
interaction	CGD_NeuN_hypo	chr3	110103663	110104285	623	5	-25.3847308869157	0.8008	0.9309	0.6414	0.9478	0.9602	0.9503
interaction	CGD_NeuN_hypo	chr2	32555062	32555782	721	5	-25.286217109798	0.8821	0.8969	0.6544	0.912	0.8037	0.8172
interaction	CGD_NeuN_hypo	chr3	109522629	109522722	94	8	-25.2767989844664	0.938	0.9627	0.7996	0.9567	0.9579	0.9666
interaction	CGD_NeuN_hypo	chr20	60053769	60053964	196	6	-25.2750001513157	0.8637	0.9531	0.6468	0.9551	0.926	0.9559
interaction	CGD_NeuN_hypo	chr8	2770290	2770760	471	4	-25.2581789654312	0.7543	0.9187	0.4903	0.9584	0.9305	0.9614
interaction	CGD_NeuN_hypo	chr20	13087802	13088325	524	5	-25.2251667224658	0.95	0.9509	0.8035	0.955	0.9653	0.9052
interaction	CGD_NeuN_hypo	chr3	140975014	140975236	223	4	-25.2234674436079	0.7388	0.8578	0.4317	0.9124	0.7735	0.953
interaction	CGD_NeuN_hypo	chr1	10030742	10031187	446	4	-25.2021111793718	0.832	0.9331	0.6007	0.9678	0.8819	0.8893
interaction	CGD_NeuN_hypo	chr17	524478	524907	430	5	-25.190564091027	0.9516	0.9715	0.7859	0.9588	0.9629	0.9647
interaction	CGD_NeuN_hypo	chr10	19097175	19097738	564	4	-25.1645759201209	0.7666	0.8626	0.5614	0.8926	0.7663	0.8563
interaction	CGD_NeuN_hypo	chr11	26461025	26461729	705	6	-25.1176167215068	0.9465	0.9461	0.7906	0.9231	0.9536	0.9484
interaction	CGD_NeuN_hypo	chr5	125568620	125569017	398	5	-25.071639421153	0.9008	0.9086	0.6032	0.8731	0.9295	0.9281
interaction	CGD_NeuN_hypo	chr9	27911723	27913498	1776	6	-25.064702092764	0.9247	0.9341	0.7318	0.8689	0.9405	0.9493
interaction	CGD_NeuN_hypo	chr5	60866480	60866718	239	5	-25.0617235210765	0.9198	0.9579	0.5946	0.9453	0.8798	0.9328
interaction	CGD_NeuN_hypo	chr17	32638315	32638675	361	5	-25.0400690076719	0.8175	0.8137	0.6231	0.8987	0.9624	0.839
interaction	CGD_NeuN_hypo	chr1	3147768	3147865	98	5	-25.0380750111225	0.9663	0.9669	0.5817	0.8606	0.9244	0.9356
interaction	CGD_NeuN_hypo	chr8	132942763	132943296	534	5	-24.9738482147904	0.7672	0.9348	0.5201	0.9255	0.8676	0.8446
interaction	CGD_NeuN_hypo	chr5	132605235	132605630	396	5	-24.9731672143817	0.9623	0.9518	0.7012	0.9374	0.863	0.9314
interaction	CGD_NeuN_hypo	chr12	2673396	2673878	483	5	-24.9450678133091	0.9203	0.94	0.7216	0.9575	0.9506	0.951
interaction	CGD_NeuN_hypo	chr1	183896917	183897291	375	6	-24.9350000216633	0.7424	0.9557	0.5186	0.9608	0.7346	0.9655
interaction	CGD_NeuN_hypo	chr1	54110882	54111186	305	5	-24.9030909256004	0.8876	0.9254	0.6201	0.9196	0.8647	0.8492
interaction	CGD_NeuN_hypo	chr1	46595209	46595677	469	4	-24.8936274392685	0.6478	0.6111	0.442	0.7527	0.6547	0.5672
interaction	CGD_NeuN_hypo	chr5	141860887	141861545	659	5	-24.893188978952	0.8862	0.9379	0.6686	0.9122	0.9504	0.9511
interaction	CGD_NeuN_hypo	chr7	132704888	132705471	584	5	-24.8357476626164	0.6455	0.9613	0.51	0.9591	0.6262	0.7473
interaction	CGD_NeuN_hypo	chr13	96309829	96310258	430	5	-24.8081087491234	0.8909	0.952	0.6433	0.8452	0.8841	0.9323
interaction	CGD_NeuN_hypo	chr18	72162287	72162440	154	5	-24.7929187219131	0.8515	0.8695	0.6158	0.8534	0.9228	0.9369
interaction	CGD_NeuN_hypo	chr15	69798075	69798210	136	4	-24.7800862654831	0.9689	0.9671	0.7418	0.9699	0.9751	0.9736
interaction	CGD_NeuN_hypo	chr6	112274938	112276352	1415	4	-24.7754063224958	0.9644	0.917	0.5855	0.9661	0.9591	0.953
interaction	CGD_NeuN_hypo	chr20	36692130	36692260	131	7	-24.726885642652	0.8313	0.9596	0.6916	0.9634	0.8209	0.906
interaction	CGD_NeuN_hypo	chr10	115609761	115609927	167	6	-24.7163926943134	0.7953	0.901	0.6093	0.9266	0.7726	0.9368
interaction	CGD_NeuN_hypo	chr12	125497061	125497282	222	5	-24.7052954899505	0.7475	0.9733	0.474	0.9713	0.7439	0.9668
interaction	CGD_NeuN_hypo	chr4	131466530	131467222	693	5	-24.6945539158807	0.9322	0.9353	0.6636	0.8743	0.9318	0.8394
interaction	CGD_NeuN_hypo	chr16	72207373	72208487	1115	5	-24.6822243858466	0.8654	0.9438	0.5699	0.9105	0.8213	0.926
interaction	CGD_NeuN_hypo	chr18	23745172	23745495	324	5	-24.6772796707827	0.9626	0.9597	0.7971	0.9438	0.9634	0.9483
interaction	CGD_NeuN_hypo	chr5	96198665	96199488	824	5	-24.6362090293117	0.9158	0.933	0.7003	0.9314	0.9297	0.8909
interaction	CGD_NeuN_hypo	chr2	109891090	109891681	592	4	-24.6182932359526	0.81	0.9297	0.5132	0.9383	0.8826	0.7835
interaction	CGD_NeuN_hypo	chr15	81273105	81273368	264	5	-24.6142978106875	0.775	0.916	0.5147	0.9396	0.9358	0.8944
interaction	CGD_NeuN_hypo	chr13	38109471	38109661	191	6	-24.6138640621194	0.8956	0.9446	0.7154	0.9505	0.8759	0.9525
interaction	CGD_NeuN_hypo	chr12	110753467	110753784	318	6	-24.5996147396297	0.7554	0.9626	0.5059	0.9503	0.6596	0.9502
interaction	CGD_NeuN_hypo	chr3	197402678	197402961	284	6	-24.5611754913185	0.8655	0.8999	0.6926	0.9277	0.8663	0.9308
interaction	CGD_NeuN_hypo	chr18	71792467	71793034	568	7	-24.5242069245528	0.828	0.9589	0.567	0.9319	0.8774	0.9231
interaction	CGD_NeuN_hypo	chr16	51175886	51176029	144	6	-24.482974045433	0.7042	0.9471	0.4342	0.9025	0.7701	0.9416
interaction	CGD_NeuN_hypo	chr6	157962919	157963594	676	4	-24.4520848984801	0.6687	0.7356	0.3988	0.8301	0.8352	0.7238
interaction	CGD_NeuN_hypo	chr12	131292888	131293192	305	5	-24.4405393555642	0.8835	0.9638	0.7006	0.961	0.9434	0.9463
interaction	CGD_NeuN_hypo	chr13	24373792	24374780	989	6	-24.4339157356926	0.6809	0.8738	0.5609	0.9138	0.8094	0.7299
interaction	CGD_NeuN_hypo	chr16	78736709	78737085	377	5	-24.4306286321457	0.8389	0.9461	0.6308	0.9588	0.8687	0.9638
interaction	CGD_NeuN_hypo	chr4	111893898	111894625	728	4	-24.4170996185225	0.9424	0.9341	0.665	0.9053	0.9659	0.9275
interaction	CGD_NeuN_hypo	chr15	51297241	51297378	138	6	-24.3940744752939	0.8067	0.9671	0.6103	0.971	0.9063	0.9592
interaction	CGD_NeuN_hypo	chr17	75957300	75957362	63	6	-24.3935149943323	0.6247	0.8148	0.3854	0.8778	0.7103	0.8617
interaction	CGD_NeuN_hypo	chr22	48582773	48582894	122	6	-24.3768207906985	0.8365	0.9512	0.6397	0.9485	0.9474	0.9133
interaction	CGD_NeuN_hypo	chr1	205885606	205885994	389	5	-24.3489199264129	0.9037	0.8344	0.612	0.7789	0.8668	0.8152
interaction	CGD_NeuN_hypo	chr7	149091735	149091908	174	5	-24.332807715658	0.9094	0.8503	0.7009	0.8741	0.9143	0.9013
interaction	CGD_NeuN_hypo	chr1	22514625	22514764	140	4	-24.2889739321064	0.9503	0.924	0.669	0.9323	0.9006	0.8954
interaction	CGD_NeuN_hypo	chr9	124726047	124726467	421	6	-24.2811429329866	0.6209	0.8417	0.4267	0.8871	0.6727	0.9126
interaction	CGD_NeuN_hypo	chr1	19940662	19941440	779	6	-24.2793276364873	0.9063	0.9474	0.644	0.9336	0.8027	0.9194
interaction	CGD_NeuN_hypo	chr2	192176132	192176678	547	5	-24.2741389915259	0.7675	0.9257	0.6327	0.9476	0.7571	0.9024
interaction	CGD_NeuN_hypo	chr1	107750341	107750582	242	4	-24.2622602489481	0.9488	0.9519	0.6288	0.9414	0.9726	0.9368
interaction	CGD_NeuN_hypo	chr15	69432550	69432632	83	4	-24.255709289582	0.6963	0.9426	0.3582	0.9509	0.8753	0.8726
interaction	CGD_NeuN_hypo	chr18	67158563	67159335	773	4	-24.2435217405502	0.7184	0.8503	0.4931	0.9067	0.8943	0.9248
interaction	CGD_NeuN_hypo	chr9	25829800	25830491	692	6	-24.2245110714831	0.8693	0.9326	0.75	0.9323	0.9244	0.8655
interaction	CGD_NeuN_hypo	chr10	25171310	25171425	116	6	-24.1495923162516	0.625	0.8109	0.4585	0.873	0.8538	0.9513
interaction	CGD_NeuN_hypo	chr2	160543445	160543517	73	5	-24.1371280492762	0.9716	0.9782	0.6997	0.972	0.9695	0.9585
interaction	CGD_NeuN_hypo	chr11	48192778	48192978	201	5	-24.1257658874586	0.7655	0.8213	0.6117	0.9438	0.9358	0.8817
interaction	CGD_NeuN_hypo	chr2	129450080	129450354	275	4	-24.118712795563	0.9523	0.9199	0.6971	0.9338	0.9262	0.9314
interaction	CGD_NeuN_hypo	chr13	108633763	108633982	220	4	-24.0877264747894	0.8891	0.9403	0.6266	0.9296	0.9494	0.9715
interaction	CGD_NeuN_hypo	chr12	1971191	1971289	99	6	-24.0746772032862	0.907	0.9559	0.7691	0.9454	0.9368	0.9724
interaction	CGD_NeuN_hypo	chr5	55203146	55203346	201	4	-24.0717888822937	0.9391	0.9121	0.7761	0.9485	0.9726	0.9552
interaction	CGD_NeuN_hypo	chr19	3541423	3541762	340	5	-24.0605050568155	0.9109	0.9	0.6744	0.8986	0.928	0.917
interaction	CGD_NeuN_hypo	chr1	57095029	57096132	1104	6	-24.0346143529355	0.8118	0.9405	0.5917	0.9529	0.9735	0.9715
interaction	CGD_NeuN_hypo	chr5	100988891	100990324	1434	4	-23.9931821597757	0.8812	0.8158	0.6907	0.8328	0.856	0.862
interaction	CGD_NeuN_hypo	chr12	52137906	52138065	160	5	-23.9909476820289	0.8661	0.9226	0.4753	0.7522	0.9214	0.955
interaction	CGD_NeuN_hypo	chr1	223053312	223054067	756	5	-23.981713988499	0.9096	0.9681	0.7037	0.9469	0.9548	0.9605
interaction	CGD_NeuN_hypo	chr13	106485874	106486050	177	7	-23.9736356921616	0.7161	0.9461	0.5343	0.9365	0.9312	0.9406
interaction	CGD_NeuN_hypo	chr3	116392436	116392674	239	4	-23.9686142194867	0.9535	0.9482	0.6485	0.9378	0.9626	0.9422
interaction	CGD_NeuN_hypo	chr2	7591071	7591212	142	6	-23.9522503428047	0.8976	0.9527	0.7844	0.9572	0.8939	0.973
interaction	CGD_NeuN_hypo	chr13	29469157	29469931	775	5	-23.9518001368918	0.7715	0.7199	0.575	0.7786	0.8954	0.7493
interaction	CGD_NeuN_hypo	chr20	33007377	33007499	123	5	-23.946980692877	0.9449	0.921	0.7627	0.927	0.9101	0.9029
interaction	CGD_NeuN_hypo	chr2	74645992	74646136	145	6	-23.9001033255056	0.8425	0.9236	0.63	0.9188	0.9136	0.9515
interaction	CGD_NeuN_hypo	chr6	15500191	15500494	304	6	-23.8888531644247	0.8998	0.9595	0.6214	0.9626	0.8994	0.9503
interaction	CGD_NeuN_hypo	chr19	50748636	50749051	416	5	-23.8769039585525	0.8767	0.9333	0.5805	0.8522	0.8545	0.8469
interaction	CGD_NeuN_hypo	chr10	122360917	122361044	128	6	-23.8748734852157	0.9104	0.9084	0.7929	0.9246	0.8999	0.9431
interaction	CGD_NeuN_hypo	chr2	26056367	26057078	712	4	-23.8651238932228	0.9644	0.9668	0.7555	0.9711	0.94	0.9631
interaction	CGD_NeuN_hypo	chr6	144076393	144076558	166	5	-23.8450352962692	0.883	0.8603	0.7263	0.8811	0.8277	0.8268
interaction	CGD_NeuN_hypo	chr2	232482495	232482787	293	5	-23.8292822921489	0.6465	0.8429	0.3183	0.8497	0.8999	0.8728
interaction	CGD_NeuN_hypo	chr2	224588570	224588781	212	4	-23.7943205830273	0.9398	0.959	0.6245	0.9334	0.9364	0.8881
interaction	CGD_NeuN_hypo	chr12	78394626	78394714	89	5	-23.7812734262858	0.9778	0.9679	0.5635	0.8273	0.9482	0.9359
interaction	CGD_NeuN_hypo	chr2	150991091	150991316	226	4	-23.7791169140009	0.7813	0.6948	0.5689	0.8144	0.945	0.7602
interaction	CGD_NeuN_hypo	chr7	127536933	127537201	269	4	-23.7590326287729	0.8813	0.9608	0.6088	0.9384	0.927	0.9469
interaction	CGD_NeuN_hypo	chr16	5893803	5894500	698	5	-23.7389745528709	0.5235	0.6884	0.3912	0.7358	0.7605	0.7038
interaction	CGD_NeuN_hypo	chr18	19039289	19039547	259	6	-23.7254470497787	0.9495	0.9549	0.7851	0.9536	0.9713	0.9711
interaction	CGD_NeuN_hypo	chr2	224799059	224799354	296	6	-23.6493422858127	0.8389	0.8551	0.7196	0.9426	0.8482	0.9023
interaction	CGD_NeuN_hypo	chr22	44173088	44173164	77	7	-23.6487220780422	0.4029	0.8341	0.23	0.9368	0.4282	0.9065
interaction	CGD_NeuN_hypo	chr6	22812761	22813491	731	4	-23.6472869258253	0.8572	0.9378	0.6754	0.9521	0.9444	0.9255
interaction	CGD_NeuN_hypo	chr15	41267789	41268253	465	5	-23.6376061389794	0.8824	0.9515	0.5543	0.9438	0.881	0.9104
interaction	CGD_NeuN_hypo	chr12	95660169	95660365	197	5	-23.6218921800544	0.668	0.8355	0.4272	0.8189	0.8826	0.8961
interaction	CGD_NeuN_hypo	chr14	96346474	96346767	294	5	-23.6005816669531	0.9491	0.923	0.8104	0.9525	0.9285	0.9143
interaction	CGD_NeuN_hypo	chr16	28138964	28139062	99	6	-23.5933520085935	0.9109	0.9368	0.7151	0.9379	0.9844	0.9663
interaction	CGD_NeuN_hypo	chr16	12199613	12200100	488	6	-23.5753105268951	0.8508	0.9157	0.6784	0.9341	0.8029	0.8101
interaction	CGD_NeuN_hypo	chr10	33735147	33735438	292	5	-23.5733809777715	0.8259	0.9465	0.6552	0.9566	0.8307	0.9365
interaction	CGD_NeuN_hypo	chr15	80312724	80312914	191	6	-23.5399639362928	0.8929	0.9444	0.6942	0.9105	0.9446	0.893
interaction	CGD_NeuN_hypo	chr21	25852202	25852836	635	4	-23.5184155100716	0.9213	0.9305	0.6379	0.9489	0.953	0.9088
interaction	CGD_NeuN_hypo	chr18	53959081	53959954	874	6	-23.4882842658766	0.7765	0.8114	0.6722	0.8944	0.729	0.8049
interaction	CGD_NeuN_hypo	chr19	2215746	2215948	203	5	-23.4859118836541	0.7826	0.9266	0.4349	0.9179	0.7782	0.9135
interaction	CGD_NeuN_hypo	chr11	133622290	133622579	290	4	-23.4766667919474	0.9072	0.9356	0.6441	0.9423	0.9463	0.9639
interaction	CGD_NeuN_hypo	chr16	68857209	68857468	260	5	-23.4716672618645	0.7647	0.9281	0.4648	0.9317	0.8319	0.8995
interaction	CGD_NeuN_hypo	chr17	1700923	1701093	171	5	-23.4376868510251	0.8424	0.9477	0.5334	0.9519	0.9658	0.9614
interaction	CGD_NeuN_hypo	chr2	144184034	144184280	247	5	-23.4271759986691	0.897	0.9641	0.6544	0.9318	0.9378	0.8759
interaction	CGD_NeuN_hypo	chr11	74684805	74685849	1045	5	-23.4164642636955	0.9322	0.9579	0.6637	0.9641	0.9509	0.9412
interaction	CGD_NeuN_hypo	chr8	102458797	102459472	676	5	-23.4018710412261	0.9371	0.9502	0.7373	0.9516	0.9476	0.896
interaction	CGD_NeuN_hypo	chr5	82945298	82945370	73	5	-23.3946616590088	0.9693	0.9601	0.8171	0.9751	0.9431	0.9727
interaction	CGD_NeuN_hypo	chr13	100231770	100232078	309	6	-23.3654767084568	0.8286	0.926	0.6593	0.94	0.8031	0.9244
interaction	CGD_NeuN_hypo	chr10	6522080	6522720	641	4	-23.3566235578279	0.9606	0.9556	0.6763	0.8886	0.9116	0.9402
interaction	CGD_NeuN_hypo	chr4	141593703	141593878	176	4	-23.3407675370991	0.9423	0.9301	0.782	0.9551	0.8633	0.9277
interaction	CGD_NeuN_hypo	chr12	44471925	44472330	406	6	-23.3194093283671	0.6526	0.9332	0.4273	0.9234	0.6681	0.8821
interaction	CGD_NeuN_hypo	chr2	154162483	154162963	481	4	-23.2781583580657	0.854	0.7942	0.6605	0.8385	0.9439	0.8178
interaction	CGD_NeuN_hypo	chr22	33719568	33719881	314	5	-23.2666699872524	0.8809	0.9532	0.6918	0.9501	0.7959	0.9532
interaction	CGD_NeuN_hypo	chr17	38925919	38926123	205	6	-23.262256399932	0.7841	0.8875	0.631	0.9225	0.9663	0.945
interaction	CGD_NeuN_hypo	chr6	116593135	116594118	984	4	-23.2399643546036	0.6858	0.8055	0.3163	0.7218	0.8848	0.8973
interaction	CGD_NeuN_hypo	chr6	1514934	1515416	483	4	-23.2148308610849	0.8953	0.9352	0.6152	0.9612	0.8962	0.9602
interaction	CGD_NeuN_hypo	chr11	12891287	12891512	226	6	-23.1997759691006	0.8327	0.9614	0.598	0.9727	0.9484	0.9802
interaction	CGD_NeuN_hypo	chr1	161307239	161308185	947	5	-23.1930435993281	0.8523	0.9456	0.5285	0.9028	0.7936	0.8154
interaction	CGD_NeuN_hypo	chr5	74145604	74145925	322	5	-23.1899806722592	0.8496	0.8813	0.6407	0.8692	0.94	0.9595
interaction	CGD_NeuN_hypo	chr17	31031021	31031752	732	4	-23.1567031179851	0.9043	0.8891	0.5151	0.7423	0.7292	0.7889
interaction	CGD_NeuN_hypo	chr7	24078584	24078938	355	5	-23.1497969282618	0.6607	0.7876	0.5161	0.8638	0.6355	0.8301
interaction	CGD_NeuN_hypo	chr10	58880048	58880713	666	5	-23.149549179586	0.9022	0.9135	0.7273	0.9502	0.9295	0.9168
interaction	CGD_NeuN_hypo	chr5	106529946	106530193	248	4	-23.1387673417702	0.9549	0.922	0.7324	0.9379	0.9577	0.9511
interaction	CGD_NeuN_hypo	chr8	3828734	3828972	239	5	-23.0778487935383	0.9431	0.9508	0.7427	0.9535	0.9557	0.96
interaction	CGD_NeuN_hypo	chr21	31834264	31835475	1212	4	-23.0152635423651	0.8423	0.8951	0.6836	0.9312	0.9439	0.9508
interaction	CGD_NeuN_hypo	chr12	75557931	75558335	405	4	-22.9552477705969	0.7849	0.8646	0.5462	0.9036	0.6978	0.7152
interaction	CGD_NeuN_hypo	chr5	108566049	108566731	683	4	-22.9428326295413	0.9388	0.9012	0.687	0.889	0.9662	0.9525
interaction	CGD_NeuN_hypo	chr1	236432140	236432521	382	5	-22.9349841190668	0.9413	0.9724	0.7023	0.9439	0.9749	0.9703
interaction	CGD_NeuN_hypo	chr7	95425747	95426526	780	5	-22.91215971962	0.8606	0.9265	0.6557	0.9486	0.868	0.9332
interaction	CGD_NeuN_hypo	chr7	33481752	33482110	359	4	-22.892044450218	0.9564	0.963	0.7806	0.9485	0.956	0.954
interaction	CGD_NeuN_hypo	chr15	65552958	65553340	383	5	-22.8736029756876	0.7639	0.9508	0.3518	0.8843	0.9223	0.9373
interaction	CGD_NeuN_hypo	chr4	157627384	157627975	592	5	-22.8684170651418	0.8784	0.8829	0.6374	0.9335	0.9296	0.9118
interaction	CGD_NeuN_hypo	chr7	33737110	33737425	316	5	-22.8124003788809	0.8937	0.9439	0.697	0.9348	0.9665	0.9516
interaction	CGD_NeuN_hypo	chr12	129730564	129730705	142	4	-22.8099148617984	0.8823	0.9391	0.5359	0.9289	0.816	0.9225
interaction	CGD_NeuN_hypo	chr3	100666809	100668068	1260	4	-22.7955773604117	0.6476	0.7526	0.2931	0.7232	0.5345	0.7349
interaction	CGD_NeuN_hypo	chr17	10613661	10614173	513	5	-22.7857158003179	0.6693	0.9216	0.3878	0.9377	0.8058	0.894
interaction	CGD_NeuN_hypo	chr5	73086462	73087526	1065	4	-22.7838254547938	0.761	0.6656	0.5522	0.8057	0.9582	0.9217
interaction	CGD_NeuN_hypo	chr16	17673694	17674025	332	5	-22.7680678287667	0.5991	0.7199	0.4429	0.8275	0.5299	0.5883
interaction	CGD_NeuN_hypo	chr7	121242032	121242517	486	4	-22.7361352267618	0.6082	0.8633	0.4217	0.8949	0.8761	0.9494
interaction	CGD_NeuN_hypo	chr2	101969368	101969805	438	4	-22.7236783369854	0.8671	0.8958	0.5771	0.9332	0.9259	0.9267
interaction	CGD_NeuN_hypo	chr2	173574602	173574891	290	5	-22.7161083358203	0.8366	0.9528	0.671	0.9311	0.9644	0.9474
interaction	CGD_NeuN_hypo	chr17	45689596	45689926	331	7	-22.6897523556128	0.8927	0.9206	0.7049	0.9076	0.8759	0.9026
interaction	CGD_NeuN_hypo	chr4	141982256	141983084	829	6	-22.6792369564495	0.8282	0.9588	0.6134	0.9558	0.7674	0.8552
interaction	CGD_NeuN_hypo	chr17	54189724	54190380	657	4	-22.6662526810836	0.8427	0.9305	0.5135	0.922	0.7812	0.941
interaction	CGD_NeuN_hypo	chr18	52731694	52732113	420	5	-22.6649371657446	0.9129	0.9412	0.7168	0.9447	0.957	0.96
interaction	CGD_NeuN_hypo	chr10	95200061	95201095	1035	6	-22.6331232060413	0.8576	0.8744	0.5961	0.8657	0.7702	0.8476
interaction	CGD_NeuN_hypo	chr9	5121386	5122697	1312	5	-22.6208636946059	0.7662	0.7523	0.5056	0.7229	0.8482	0.8766
interaction	CGD_NeuN_hypo	chr15	64988792	64989173	382	5	-22.6151550099597	0.665	0.6799	0.4614	0.7871	0.9185	0.9302
interaction	CGD_NeuN_hypo	chr8	109300772	109301116	345	4	-22.5762141833465	0.83	0.9206	0.5618	0.9195	0.9301	0.8557
interaction	CGD_NeuN_hypo	chr2	10236466	10236637	172	5	-22.5617069479468	0.8626	0.8716	0.6478	0.8602	0.8649	0.836
interaction	CGD_NeuN_hypo	chr9	37529966	37530419	454	4	-22.556597864427	0.9173	0.9576	0.6425	0.9145	0.9497	0.932
interaction	CGD_NeuN_hypo	chr5	11298216	11298928	713	4	-22.5524168694883	0.8425	0.9635	0.5561	0.9544	0.7406	0.8735
interaction	CGD_NeuN_hypo	chr11	57847777	57848328	552	5	-22.5512131659309	0.8607	0.9364	0.6469	0.912	0.821	0.7765
interaction	CGD_NeuN_hypo	chr1	177709877	177711977	2101	6	-22.5456413732319	0.7461	0.762	0.5219	0.6266	0.7663	0.7507
interaction	CGD_NeuN_hypo	chr1	236094644	236094836	193	5	-22.5435415646836	0.8682	0.7556	0.6043	0.7329	0.8791	0.7647
interaction	CGD_NeuN_hypo	chr3	93751258	93751433	176	5	-22.5387384385528	0.6323	0.9768	0.3405	0.9628	0.8614	0.9508
interaction	CGD_NeuN_hypo	chr10	122426369	122426674	306	5	-22.5340419280729	0.8828	0.9264	0.6812	0.9266	0.8728	0.9046
interaction	CGD_NeuN_hypo	chr12	72313811	72314039	229	4	-22.53274727554	0.8291	0.9264	0.6278	0.9218	0.9698	0.9679
interaction	CGD_NeuN_hypo	chr12	129985597	129985829	233	4	-22.5216189707659	0.6746	0.8708	0.5363	0.9514	0.6483	0.8547
interaction	CGD_NeuN_hypo	chr8	140305875	140306397	523	6	-22.5181841879091	0.7909	0.8862	0.6056	0.8726	0.7849	0.9191
interaction	CGD_NeuN_hypo	chr17	21171221	21171593	373	5	-22.5058432795207	0.9159	0.8784	0.4572	0.7454	0.9157	0.7492
interaction	CGD_NeuN_hypo	chr6	104146605	104148157	1553	5	-22.4598178399029	0.8939	0.8834	0.7726	0.8938	0.9152	0.8933
interaction	CGD_NeuN_hypo	chr2	115837884	115839347	1464	5	-22.4397450836571	0.9003	0.8732	0.6496	0.8062	0.9228	0.9041
interaction	CGD_NeuN_hypo	chr5	11744469	11744716	248	4	-22.3994426591226	0.93	0.936	0.7364	0.9393	0.9146	0.8979
interaction	CGD_NeuN_hypo	chr10	2950895	2950994	100	4	-22.3765443693491	0.9344	0.902	0.627	0.8452	0.9224	0.8622
interaction	CGD_NeuN_hypo	chr1	207189240	207189807	568	6	-22.3616071257539	0.7838	0.957	0.5479	0.9543	0.7582	0.8775
interaction	CGD_NeuN_hypo	chr6	1217631	1218244	614	4	-22.3512440728126	0.9165	0.9002	0.7389	0.9574	0.9553	0.924
interaction	CGD_NeuN_hypo	chr15	34226866	34227259	394	5	-22.3428642518477	0.7109	0.8726	0.4661	0.8655	0.9681	0.9451
interaction	CGD_NeuN_hypo	chr15	101928524	101928956	433	4	-22.3313588145496	0.9346	0.8378	0.7364	0.9285	0.9154	0.9402
interaction	CGD_NeuN_hypo	chr1	47019007	47019076	70	4	-22.3238456797721	0.9393	0.9556	0.6946	0.979	0.95	0.9588
interaction	CGD_NeuN_hypo	chr2	65337003	65337297	295	4	-22.2891141569335	0.7451	0.9098	0.511	0.9396	0.6546	0.8708
interaction	CGD_NeuN_hypo	chr6	23210036	23210417	382	5	-22.2844722840092	0.7611	0.9421	0.5362	0.9384	0.9049	0.9468
interaction	CGD_NeuN_hypo	chr2	27001683	27002076	394	5	-22.257363586813	0.7383	0.9409	0.5446	0.9482	0.8614	0.9782
interaction	CGD_NeuN_hypo	chr8	137339473	137339778	306	4	-22.2263236041579	0.8275	0.9596	0.5558	0.9387	0.7492	0.9436
interaction	CGD_NeuN_hypo	chr17	14331269	14331592	324	5	-22.2051477641772	0.6804	0.8139	0.5147	0.8814	0.7682	0.8773
interaction	CGD_NeuN_hypo	chr12	19249689	19249908	220	4	-22.1993071254386	0.9522	0.9398	0.7759	0.9368	0.9005	0.9275
interaction	CGD_NeuN_hypo	chr12	44702441	44702693	253	6	-22.1693731206637	0.8406	0.9438	0.6005	0.9528	0.9477	0.9385
interaction	CGD_NeuN_hypo	chr4	10864963	10865183	221	5	-22.1674989345677	0.8573	0.9316	0.6424	0.9185	0.852	0.8625
interaction	CGD_NeuN_hypo	chr17	40152033	40152884	852	5	-22.1517121891621	0.8874	0.9434	0.6389	0.8421	0.9603	0.9423
interaction	CGD_NeuN_hypo	chr5	134216157	134216275	119	5	-22.1506077887756	0.7104	0.9462	0.5231	0.9758	0.9774	0.9619
interaction	CGD_NeuN_hypo	chr3	44902098	44902169	72	4	-22.1181176710173	0.8268	0.9395	0.5522	0.929	0.9545	0.959
interaction	CGD_NeuN_hypo	chr20	47152318	47152898	581	4	-22.1173582448571	0.8707	0.8325	0.454	0.6856	0.9417	0.924
interaction	CGD_NeuN_hypo	chr5	174037816	174038084	269	5	-22.0712991075123	0.8266	0.9441	0.6033	0.959	0.7998	0.8732
interaction	CGD_NeuN_hypo	chr10	112596057	112597138	1082	5	-22.0608832004948	0.8737	0.9355	0.7508	0.9545	0.8497	0.8875
interaction	CGD_NeuN_hypo	chr10	130227779	130228079	301	7	-22.0462973285951	0.7347	0.8391	0.5252	0.8256	0.8685	0.8526
interaction	CGD_NeuN_hypo	chr14	24902971	24903547	577	5	-22.0273805704869	0.6755	0.8733	0.408	0.8266	0.8213	0.8255
interaction	CGD_NeuN_hypo	chr7	114108749	114109130	382	4	-22.0228015752205	0.8929	0.9339	0.7544	0.9601	0.9818	0.9737
interaction	CGD_NeuN_hypo	chr4	188790069	188790135	67	4	-22.0141123918884	0.9599	0.9458	0.8343	0.9659	0.9688	0.9565
interaction	CGD_NeuN_hypo	chr20	35288597	35289345	749	5	-21.9938235801324	0.7697	0.9635	0.6522	0.9618	0.8884	0.9566
interaction	CGD_NeuN_hypo	chr9	18114292	18114984	693	6	-21.9809282559484	0.6627	0.8845	0.5374	0.9108	0.6757	0.8187
