chromosome	pos	Human_meth	Chimp_meth	Macaque_meth	stats_all	pval_all	fdr_all	stats_HvsC	pval_HvsC	fdr_HvsC	stats_MvsH	pval_MvsH	fdr_MvsH	stats_MvsC	pval_MvsC	fdr_MvsC
chr1	1591102	0.218	0.424	0.033	4.35203117670405	1.34882075728275e-05	0.000441620550055414	-1.52755384601073	0.126623348469972	0.663418118653768	-3.47457422381259	0.000511664786718272	0.00736043474220727	-5.68908575588856	1.27721320218972e-08	1.01864852927757e-06	Macaque_hypo
chr1	1591133	0.166	0.492	0.0	4.34013920369245	1.42392483930494e-05	0.000461987473054785	-3.57476203607271	0.000350546578810606	0.0132265665772748	-0.450663373849613	0.652232183680718	0.915969232866017	-5.79293711107055	6.91660123735432e-09	5.91081202041811e-07	Chimp_specific_hyper
chr1	1591134	0.176	0.258	0.0	3.30404561944139	0.00095300323102436	0.0141378395649085	-0.78915138868281	0.430023529853147	0.927829215850576	-2.91316802337822	0.0035778203269097	0.0362322448864024	-4.34818476877958	1.37268939052041e-05	0.000447282215585396	Macaque_hypo
chr1	1591157	0.41	0.707	0.017	5.13387143143257	2.8384203169387e-07	1.68594703971644e-05	-2.21610412733702	0.0266843716543874	0.302444908665602	-3.90471158760408	9.43378235521524e-05	0.00176077821283283	-6.58083403166895	4.67816561454092e-11	6.76423470097284e-09	Macaque_hypo
chr1	1591158	0.293	0.743	0.0	5.6472318107873	1.6305190995587e-08	1.43310622666871e-06	-2.90868844166977	0.00362948365770744	0.078976113321314	-5.23901736875219	1.61433846348458e-07	6.74045689696611e-06	-8.19514225431336	2.50296972097415e-16	1.04363873215745e-13	Macaque_hypo
chr1	1591165	0.227	0.462	0.0	3.37865129582289	0.000728423383654099	0.0114300266124294	-1.54612366043629	0.122074705591858	0.654016532091035	-3.49454780652121	0.000474865556396512	0.00691544128301475	-4.3019604498156	1.69293534641941e-05	0.0005349234396205	Macaque_hypo
chr1	1591169	0.343	0.614	0.051	4.03084499270299	5.5576688362385e-05	0.00142786246576869	-0.968560491689125	0.332764523618564	0.886034279493505	-3.3928819182535	0.000691614448943775	0.00946454747975367	-5.82430917262289	5.73493236384318e-09	5.00420174052891e-07	Macaque_hypo
chr1	1591197	0.184	0.294	0.005	3.27769711811321	0.0010465762853071	0.0152219968636182	-1.48483538196609	0.137587436711911	0.684793034987521	-3.3445117859039	0.000824275273654785	0.010946373879819	-4.14496213845963	3.39869861527272e-05	0.000966634018870037	Macaque_hypo
chr1	1591205	0.543	0.596	0.0	5.54266199390656	2.97907580722111e-08	2.41899234630348e-06	-0.759765728676404	0.447394631809136	0.933424354557178	-6.78197672368428	1.18542576828103e-11	1.27265343996899e-09	-5.06890705369241	4.00106540892018e-07	2.10813018401773e-05	Macaque_hypo
chr1	1591206	0.469	0.489	0.018	4.21893875765208	2.45454928736291e-05	0.000726542442693397	0.106301286272506	0.915343311076526	0.996300891018383	-6.83972465324477	7.93455384500761e-12	8.81882096095376e-10	-5.15407854795633	2.54881097281157e-07	1.42210283202676e-05	Macaque_hypo
chr1	1591228	0.868	0.879	0.059	6.35416089490756	2.0956739862258e-10	3.14657850929829e-08	-0.276120739254475	0.782455332038229	0.988345306800328	-7.56690409820074	3.82223858126894e-14	6.66370009370633e-12	-7.07265890434309	1.51992775330106e-12	3.04587908053749e-10	Macaque_hypo
chr1	1591229	0.866	0.843	0.057	8.8049169065387	1.30949558464507e-18	1.1667111318129e-15	1.05227775450168	0.292672134796287	0.861663220417592	-11.5315616618018	9.14692610770793e-31	1.87427274488653e-27	-8.75005796969177	2.1324317659733e-18	1.2809658445072e-15	Macaque_hypo
chr1	1591260	0.522	0.857	0.293	3.39945469114137	0.000675203657924521	0.0107621873045501	-3.43675366079283	0.000588730788392893	0.0199053825819054	-2.28595924615703	0.022256642863457	0.14778350956957	-3.37513241563234	0.000737801817695267	0.0124836360826321	Chimp_specific_hyper
chr1	1593105	0.54	0.546	0.809	3.72841221253109	0.000192690009353925	0.0039376596013778	-0.0422162907152726	0.966326276024679	0.998674511635245	4.094687016715	4.22739066997036e-05	0.00088479852438917	4.40798845466172	1.04335105427582e-05	0.000353824356003098	Macaque_hyper
chr1	1593106	0.534	0.475	0.825	4.19595664283077	2.71722227835912e-05	0.000790574760766364	-0.147711607099292	0.882570370987419	0.994625033820646	4.71814862141302	2.38000604206055e-06	7.25397336329428e-05	4.39027216616582	1.13208875465119e-05	0.000379394201728063	Macaque_hyper
chr1	1593896	0.674	0.78	0.978	3.57397300833812	0.000351605191039925	0.00639459612931021	-1.28615531043367	0.198388864075567	0.776129179679964	5.03973362834666	4.66180230057229e-07	1.72570043615625e-05	3.31478878733319	0.000917123925542076	0.0148881174804119	Macaque_hyper
chr1	1594499	0.288	0.958	0.837	3.66739156259215	0.000245037412050778	0.00478214920454536	-3.90152139918645	9.55900094746886e-05	0.00464371030645973	3.11333990728595	0.00184982837468609	0.021269096969193	-1.41372021406295	0.157444067796935	0.585665829448252	Human_specific_hypo
chr1	1597415	0.963	0.961	0.684	3.54921881878097	0.000386375862748407	0.0068961245417698	-0.259132287454834	0.795533173615545	0.989235211976185	-3.83780684139673	0.000124138067275052	0.00222662517073405	-4.72773941946297	2.27033286179378e-06	9.52459830151346e-05	Macaque_hypo
chr1	1599813	0.341	0.972	0.973	3.90617625974969	9.37681259002526e-05	0.002192724768544	-3.70956136857692	0.000207618629798632	0.00870668660170532	3.63911753835464	0.000273573919366063	0.004350709855857	-0.49248425366197	0.622377050796983	0.940276103683018	Human_specific_hypo
chr1	1604312	0.62	0.627	0.961	4.93530349672391	8.00262177377459e-07	4.08692928275576e-05	0.287547856811441	0.773692863895429	0.987638141479978	6.00867964129412	1.87040293764737e-09	1.24822115464959e-07	4.71167297995479	2.4569142064721e-06	0.000102000494878633	Macaque_hyper
chr1	1604530	0.887	0.613	0.88	3.32309297150804	0.000890252380327601	0.0133952249832797	3.44467239980867	0.00057175189268119	0.0194574394486135	0.934666370324648	0.349960263181149	0.75455601299613	3.85222975170231	0.000117047123239407	0.00273489563386782	Chimp_specific_hypo
chr1	1604574	0.942	0.643	0.924	4.5795222858927	4.66039132308189e-06	0.000181353391282732	5.7276874294541	1.01808927710971e-08	1.80665739452594e-06	0.833370791191981	0.404635642626551	0.795539352246479	3.85539592266402	0.000115542479759938	0.00270556414532306	Chimp_specific_hypo
chr1	1604575	0.898	0.69	0.978	3.8514488573469	0.000117421054182523	0.00263491938189223	3.29678551613463	0.000977981551083901	0.0295010713349773	1.72570513690141	0.0844004734265584	0.365678530526325	4.89497361156515	9.83189205009354e-07	4.61114515986659e-05	Chimp_specific_hypo
chr1	1605861	0.753	0.812	0.154	4.77253850256034	1.81918316550338e-06	8.20034076925844e-05	-0.552800583920958	0.580399968623935	0.964718267598067	-4.37516625407344	1.21339961446277e-05	0.000300813015802038	-6.00540375844951	1.90856350001817e-09	1.88132401962542e-07	Macaque_hypo
chr1	1605862	0.809	0.792	0.125	6.31081982250906	2.7756118543552e-10	4.03280520404908e-08	0.930488566016756	0.352118181485178	0.896110250171376	-7.53011115609768	5.06971463418306e-14	8.64487678595471e-12	-6.95092892901061	3.62888667443346e-12	6.72349434344563e-10	Macaque_hypo
chr1	1606292	0.841	0.937	0.552	2.94075004015406	0.00327418628125165	0.0368684707744916	-1.16466108337848	0.244156207651384	0.823514528754922	-3.95945370311624	7.51214049355647e-05	0.00144867682075351	-3.16378724606842	0.00155730591072605	0.0227911067523534	Macaque_hypo
chr1	1606293	0.931	0.972	0.62	4.06599744994742	4.78274585784281e-05	0.00126182298281097	0.404930916399635	0.685528292211331	0.979393928290259	-4.3468799608691	1.38087741277298e-05	0.000336465013958323	-4.79179569258644	1.65295181194848e-06	7.24023827091136e-05	Macaque_hypo
chr1	1606306	0.469	0.988	0.679	3.57435121082971	0.000351097396788857	0.00638721127954228	-4.51559325408545	6.31397533355148e-06	0.000482936776533571	0.509658781174441	0.610290534958574	0.900815402795095	-3.30551843010535	0.000948008691108345	0.015292494549554	Chimp_specific_hyper
chr1	1606380	0.893	0.912	0.618	3.34011409236965	0.000837439781879901	0.0127654469141731	0.898966778639779	0.368670356255062	0.903887301197481	-3.50554513637818	0.000455673231193776	0.00668037533242906	-4.69721509498943	2.6373267854224e-06	0.000108451193404482	Macaque_hypo
chr1	1608743	0.94	0.887	0.597	2.97695056540485	0.00291130948613136	0.0337029835851054	0.0158449247630072	0.987358108149079	0.999478237619861	-2.8055253605928	0.00502346281215168	0.0474466786959735	-3.05270126084851	0.00226791591944304	0.0307422971169406	Macaque_hypo
chr1	1609822	0.867	0.97	0.492	3.94670479861141	7.92341493458286e-05	0.00191020414560364	-2.00931645428242	0.044503583997623	0.405280992325429	-4.61469435778597	3.93674223470164e-06	0.00011277393909835	-3.52077604544291	0.000430285862848456	0.00803934130689755	Macaque_hypo
chr1	1610448	0.948	0.825	0.383	4.35120878198424	1.35389055840631e-05	0.000443015402369903	1.09660908416645	0.272812314700659	0.847307051073222	-6.29382765894171	3.09731697345325e-10	2.46337985373801e-08	-4.0067561754707	6.15583527398094e-05	0.00159556459282047	Macaque_hypo
chr1	1610481	0.789	0.726	0.267	3.19114841917212	0.00141708463785321	0.0193068900200302	0.900946256124232	0.367616895540809	0.90340817630977	-4.87878466083167	1.06741524766234e-06	3.58717250754427e-05	-3.77724847289024	0.000158570515112707	0.00352305219310611	Macaque_hypo
chr1	1610507	0.625	0.533	0.088	3.30041290387091	0.000965426742746545	0.0142837307393636	1.20146377810525	0.229571349049144	0.809647526858215	-4.68721049874991	2.7695406767346e-06	8.28684220146138e-05	-3.65184482849444	0.00026036319622525	0.0053173609051472	Macaque_hypo
chr1	1610571	0.828	0.897	0.127	4.73495632921057	2.19102271226267e-06	9.60335888876459e-05	-1.20629606685767	0.227703353666721	0.807752687747849	-4.98913681259728	6.06496838216519e-07	2.17823968241794e-05	-6.14045942862906	8.22831492795769e-10	8.86154740211785e-08	Macaque_hypo
chr1	1610572	0.904	0.932	0.308	6.11641067813472	9.57064908858007e-10	1.20209617405698e-07	-0.446057739705328	0.655555538348112	0.975789792153582	-7.83263694437906	4.77742373636788e-15	9.82174493240236e-13	-6.58404999342317	4.57803074771139e-11	6.63247462637412e-09	Macaque_hypo
chr1	1610613	0.947	0.868	0.17	4.6470550079152	3.36707402094917e-06	0.000137929130421201	1.40440888451466	0.160197126763727	0.723393517104184	-6.44721836954371	1.13921592746785e-10	9.94793110752308e-09	-4.27627484074903	1.90046579377266e-05	0.000590272676319935	Macaque_hypo
chr1	1610614	0.891	0.864	0.241	5.76876439777006	7.9854851784514e-09	7.7047753352348e-07	1.00420630176651	0.315279185260195	0.876066579410021	-6.4269080097816	1.30225572202488e-10	1.12343557715541e-08	-7.04845189925278	1.80919267645739e-12	3.56970009415527e-10	Macaque_hypo
chr1	1610648	0.779	0.874	0.198	4.6407907577188	3.47078436502285e-06	0.000141531561539233	-1.00839762780884	0.313263611304872	0.874833177543143	-5.42054653606669	5.94171023806423e-08	2.76700842792491e-06	-5.47324091150698	4.41878742736061e-08	3.05114598143012e-06	Macaque_hypo
chr1	1610649	0.816	0.799	0.392	4.53073953768897	5.87775682993199e-06	0.000220377138277995	0.405115690544488	0.685392473505837	0.97937740150617	-4.99466464496233	5.89380919025527e-07	2.12340369374168e-05	-4.44798035399507	8.66814555836702e-06	0.00030186329567932	Macaque_hypo
chr1	1610657	0.986	0.925	0.365	7.6217445127808	2.50270017165438e-14	9.6185386696283e-12	1.03800158790178	0.299269315822765	0.866087413355859	-9.75264381633343	1.79725568675778e-22	1.20829460855193e-19	-7.68358582405414	1.54696245225629e-14	4.63018047077988e-12	Macaque_hypo
chr1	1610661	0.963	0.966	0.458	5.90025417260763	3.62942011221946e-09	3.86449668535474e-07	-0.630855369299205	0.528135096051773	0.95450138792553	-6.09241325320263	1.11221116497428e-09	7.81095344658512e-08	-5.67977212032214	1.34874312784388e-08	1.06940479859927e-06	Macaque_hypo
chr1	1610670	0.92	0.989	0.261	5.61005483323187	2.02262518151546e-08	1.72929778173713e-06	-1.32675826321853	0.184588660856672	0.758614032435398	-6.02008447855977	1.74326064120268e-09	1.17153963616856e-07	-7.11964537331038	1.08205105680311e-12	2.23401430476865e-10	Macaque_hypo
chr1	1610671	0.939	0.978	0.353	7.83455776279906	4.70495741443924e-15	2.11241605820991e-12	-0.473161384319741	0.636098045419416	0.973194832549497	-9.33995496592578	9.63751010700881e-21	5.05051281498843e-18	-8.17327352999602	3.00132470347517e-16	1.23299477055183e-13	Macaque_hypo
chr1	1612366	0.528	0.868	0.48	3.38831282588994	0.000703240081510939	0.0111156887951304	-3.27842398549842	0.00104388474827348	0.0310206997514725	-1.33100353269354	0.183187848531875	0.566161704993777	-4.21765442718938	2.46856753295389e-05	0.000737372638152509	Chimp_specific_hyper
chr1	1612386	0.666	0.913	0.664	2.98867555099597	0.00280189488167376	0.0327242093931191	-3.51435680318102	0.000440820269897543	0.0158565942940047	-0.352287078338233	0.724622977795789	0.938909254544537	-2.99067624300479	0.00278360446230763	0.036124613615957	Chimp_specific_hyper
chr1	1612541	0.586	0.696	0.237	3.81303630231232	0.000137269940650338	0.00299351243311695	-2.52920110236256	0.0114322502116916	0.176303675690095	-3.70964140821133	0.000207553007560035	0.00344485072920453	-4.25145033624857	2.1239061180029e-05	0.00064872412940002	Macaque_hypo
chr1	1614021	0.436	0.724	0.928	4.97548007354158	6.50861299323149e-07	3.42668632447678e-05	-3.84623501672765	0.000119946718670294	0.0055848907110958	5.94120957648052	2.82926625018886e-09	1.81132850763277e-07	3.87143779254276	0.000108195270812576	0.00256143238918468	Macaque_hyper
chr1	1614918	0.932	0.804	0.419	3.89129291147902	9.97114721879143e-05	0.00230537660127432	0.714684265904731	0.474804162234357	0.941499302509439	-5.88942857242569	3.87533256513505e-09	2.40281678536187e-07	-3.16755285711852	0.00153727761691739	0.0225566981501084	Macaque_hypo
chr1	1619468	0.979	0.965	0.772	2.94474439388954	0.00323221564551752	0.0365073447884647	0.811697701922294	0.416965113330696	0.923192847542456	-3.50692391307366	0.000453318748116681	0.00665139821454969	-3.35419330069574	0.000795967371920792	0.0132785631198506	Macaque_hypo
chr1	1625342	0.841	0.75	0.235	4.63370487904913	3.59178941982933e-06	0.000145674984522923	1.14509421536473	0.2521701314775	0.830544044521135	-5.09354093649491	3.51437124140251e-07	1.34328483137851e-05	-5.61234693710629	1.9960074259343e-08	1.51161304908604e-06	Macaque_hypo
chr1	1626502	0.207	0.524	0.924	8.42554506858629	3.59074737002082e-17	2.44995270930945e-14	-4.16433500845668	3.12261338259988e-05	0.00184618780430331	9.91721946068896	3.50381017092261e-23	2.60534459125228e-20	6.35544375952842	2.07825777362035e-10	2.58206117879106e-08	Macaque_hyper
chr1	1626547	0.162	0.521	0.917	7.36981660986127	1.70862915997867e-13	5.47383759623001e-11	-4.95551298162656	7.21397056181627e-07	7.54821114573904e-05	9.68258326491706	3.57564912527666e-22	2.3089471617745e-19	4.9225032717338	8.54441356634448e-07	4.08086084317922e-05	Macaque_hyper
chr1	1626548	0.151	0.502	0.89	5.06768218022069	4.02689028534127e-07	2.2733087365899e-05	-4.61696166150074	3.89399173936757e-06	0.00032042945571238	5.28679514536133	1.24477904499014e-07	5.34651740664624e-06	4.9378084935423	7.90053682208253e-07	3.81239852591379e-05	Macaque_hyper
chr1	1626659	0.814	0.976	0.966	3.37126494372761	0.00074823860459759	0.0116754841521517	-3.99739078190345	6.40445245484827e-05	0.00334771498537165	3.59538641212851	0.000323910435371199	0.00501506938491959	-0.409164876231394	0.682418668533886	0.954947369672765	Human_specific_hypo
chr1	1650844	0.07	0.869	0.919	9.36160962493238	7.85310618214051e-21	1.04216615741037e-17	-11.0064690227358	3.55671344647898e-28	1.277193686292e-24	10.4335994324222	1.74163089659651e-25	1.78168945188337e-22	-0.212841557261447	0.831450548312287	0.981601111644547	Human_specific_hypo
chr1	1687847	0.97	0.991	0.337	4.94651736933284	7.55529889769962e-07	3.89139849780735e-05	-0.415862980149722	0.677510270047696	0.978495923263079	-5.23208073205205	1.67612511525547e-07	6.96742291550774e-06	-4.60890493616647	4.04795352556403e-06	0.000156870301984326	Macaque_hypo
chr1	1688146	0.627	0.838	0.912	2.89693698324391	0.00376825439360755	0.0410474031874067	-3.10241167513077	0.00191950818379742	0.0492882007259511	2.89991790003962	0.00373260412248307	0.0374816364880241	0.289368790740568	0.772299175247602	0.972523432323538	Human_specific_hypo
chr1	1688162	0.82	0.963	0.956	3.07511779206857	0.00210419431944326	0.0262562467712303	-4.22925549439164	2.34465948756342e-05	0.00145578611196409	2.87969181456889	0.00398064071774966	0.0394531894059639	1.19992848701218	0.230167115285103	0.696832124188423	Human_specific_hypo
chr1	1695392	0.613	0.857	0.502	3.38635171491142	0.000708285430305813	0.0111788455184173	-4.04477562633781	5.23732590550433e-05	0.00283564826462663	-1.47382983090974	0.140527414280967	0.492288395325748	-3.0525654071669	0.00226894277569664	0.0307532833558766	Chimp_specific_hyper
chr1	1695797	0.399	0.72	0.627	2.91258627271864	0.00358449168899027	0.0395091521504755	-3.25245702795801	0.00114411894372928	0.0332878528822451	3.18873629079885	0.00142896170650441	0.0172329621349157	1.64093266658074	0.100811393131087	0.461972358640241	Human_specific_hypo
chr1	1695818	0.319	0.658	0.577	3.08145032492207	0.00205994845063287	0.0258258597259914	-3.41131999760188	0.000646491710529175	0.0214104861060902	3.08258429105572	0.00205211603965003	0.0231434201571123	1.13212164713976	0.257583295163309	0.729528288854384	Human_specific_hypo
chr1	1695918	0.502	0.716	0.843	2.89454190117254	0.00379712227859297	0.0412889002851346	-1.06161448962035	0.288410733059104	0.858704102696137	3.99036832380764	6.597076667244e-05	0.00129592598746935	3.09474160573339	0.00196984426171013	0.0274960090550581	Macaque_hyper
chr1	1697148	0.895	0.586	0.948	4.49052089557136	7.10492042001921e-06	0.000258091644860042	5.08126161914694	3.74936314545889e-07	4.28502237812556e-05	1.61307950740585	0.106727235382908	0.421123748595365	4.32764085937659	1.50714957671628e-05	0.000484508128157529	Chimp_specific_hypo
chr1	1697149	0.917	0.477	0.961	5.34311102235088	9.13647646891705e-08	6.36392001243184e-06	5.29344789211325	1.20031454865969e-07	1.58774234098658e-05	1.14740302387066	0.251215092035423	0.657966011013525	4.3575851176451	1.31505362347239e-05	0.000431123169430734	Chimp_specific_hypo
chr1	1707141	0.542	0.392	0.819	4.05996354386396	4.90803785049805e-05	0.00128905588597697	2.57354853452098	0.0100661527399889	0.16185522866171	3.46170468139465	0.000536765791203412	0.00766129381242605	4.57276836412556	4.81322151171319e-06	0.000182054274958166	Macaque_hyper
chr1	1711079	0.314	0.319	0.785	3.93099313253261	8.45956886842026e-05	0.00201585841664754	-0.145576601682594	0.884255640330589	0.994726622717025	5.23977484051944	1.60772637113527e-07	6.71539723632696e-06	4.44898383987909	8.62775066671595e-06	0.000300640152959914	Macaque_hyper
