Category	Term	chr	str	end	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD
species	Chimp_specific_hyper	chr17	59281002	59281326	325	4	-25.4265220073895	0.7625	0.6766	0.8917	0.9132	0.7389	0.3132
species	Chimp_specific_hyper	chr1	26740475	26740566	92	4	-25.4230331562264	0.77	0.5644	0.9225	0.7877	0.6273	0.1219
species	Chimp_specific_hyper	chr1	156632504	156632587	84	4	-25.4177752898021	0.6661	0.6147	0.8784	0.8147	0.5991	0.6052
species	Chimp_specific_hyper	chr20	23398906	23399370	465	5	-25.3784969946162	0.7598	0.7651	0.888	0.8691	0.7824	0.7158
species	Chimp_specific_hyper	chr15	45534580	45534940	361	4	-25.3582047855401	0.7645	0.7355	0.9323	0.9074	0.7652	0.7216
species	Chimp_specific_hyper	chr8	14717122	14718342	1221	4	-25.34244197287	0.5609	0.4453	0.842	0.7751	0.5252	0.4909
species	Chimp_specific_hyper	chr14	57789554	57790201	648	4	-25.3237323147305	0.7928	0.6534	0.9104	0.7885	0.484	0.2926
species	Chimp_specific_hyper	chr21	45870696	45870956	261	4	-25.2866517800945	0.4588	0.7936	0.7609	0.9132	0.4736	0.7876
species	Chimp_specific_hyper	chr1	59314468	59315060	593	5	-25.2831702234273	0.4403	0.2744	0.6059	0.5284	0.382	0.1549
species	Chimp_specific_hyper	chr5	139027214	139031476	4263	5	-25.2687090956336	0.0316	0.0315	0.4159	0.4808	0.0461	0.0424
species	Chimp_specific_hyper	chr5	133245580	133246171	592	4	-25.2545048446099	0.7685	0.6405	0.9026	0.9095	0.7571	0.1351
species	Chimp_specific_hyper	chr14	50522788	50523065	278	4	-25.2467503444877	0.8201	0.6989	0.9517	0.8633	0.3597	0.1517
species	Chimp_specific_hyper	chr1	69096750	69097510	761	5	-25.2387802919321	0.4729	0.6949	0.6974	0.8539	0.4678	0.7011
species	Chimp_specific_hyper	chr9	27548388	27548866	479	7	-25.2053336672345	0.3532	0.4941	0.497	0.6136	0.2605	0.3327
species	Chimp_specific_hyper	chr9	81054158	81054292	135	4	-25.1783522105266	0.0928	0.1079	0.3079	0.2098	0.039	0.058
species	Chimp_specific_hyper	chr9	108419150	108419318	169	5	-25.1650867331356	0.1521	0.2255	0.3384	0.3507	0.2307	0.0742
species	Chimp_specific_hyper	chr9	9790325	9791297	973	4	-25.1443773047953	0.6888	0.6034	0.8437	0.844	0.5914	0.6642
species	Chimp_specific_hyper	chr16	86677367	86677493	127	4	-25.1422981633486	0.8275	0.5536	0.9477	0.802	0.7164	0.6449
species	Chimp_specific_hyper	chr4	41755414	41756986	1573	4	-25.1136135470518	0.4853	0.5638	0.6777	0.7317	0.4231	0.5459
species	Chimp_specific_hyper	chr17	63050816	63051375	560	4	-25.096621002986	0.1661	0.1451	0.4577	0.4507	0.2034	0.1209
species	Chimp_specific_hyper	chr10	924560	924665	106	5	-25.0930201948348	0.2862	0.4577	0.4109	0.5614	0.2853	0.1434
species	Chimp_specific_hyper	chr3	122178107	122178459	353	4	-25.074167417016	0.5158	0.6211	0.6819	0.7399	0.4744	0.6516
species	Chimp_specific_hyper	chr18	6017385	6017815	431	4	-25.0466111682616	0.7723	0.7977	0.9058	0.9322	0.819	0.6717
species	Chimp_specific_hyper	chr22	18444876	18444993	118	4	-25.0197429391564	0.7095	0.6228	0.8825	0.8967	0.6022	0.7561
species	Chimp_specific_hyper	chr2	20849968	20850211	244	5	-25.0069594621258	0.1348	0.5161	0.2752	0.7229	0.0753	0.2227
species	Chimp_specific_hyper	chr15	57927587	57927978	392	4	-24.9898827276342	0.7549	0.3274	0.904	0.6802	0.7676	0.1819
species	Chimp_specific_hyper	chr1	28655899	28656455	557	4	-24.9496253047037	0.227	0.2481	0.6445	0.662	0.3313	0.3865
species	Chimp_specific_hyper	chr21	42485171	42485415	245	6	-24.9481431105135	0.642	0.229	0.7859	0.4584	0.2933	0.0725
species	Chimp_specific_hyper	chr3	23956921	23957368	448	6	-24.9290740802634	0.289	0.6578	0.4008	0.7922	0.2749	0.555
species	Chimp_specific_hyper	chr11	126634129	126634565	437	5	-24.9283302466813	0.6237	0.623	0.8316	0.8371	0.4738	0.0526
species	Chimp_specific_hyper	chr4	6540315	6541194	880	6	-24.9248899126849	0.2788	0.4286	0.5432	0.8344	0.247	0.461
species	Chimp_specific_hyper	chr6	105775299	105775875	577	4	-24.9011951903131	0.5732	0.59	0.8093	0.7681	0.4664	0.0753
species	Chimp_specific_hyper	chr20	45501481	45501580	100	4	-24.8665361204119	0.5097	0.2168	0.767	0.348	0.5274	0.0281
species	Chimp_specific_hyper	chr12	1021327	1021430	104	4	-24.8626156339031	0.776	0.5017	0.9031	0.7915	0.825	0.5977
species	Chimp_specific_hyper	chr8	93596386	93596545	160	6	-24.8429842051387	0.6206	0.6934	0.738	0.8112	0.2901	0.4237
species	Chimp_specific_hyper	chr20	56081758	56082404	647	4	-24.8420374830777	0.806	0.5218	0.9528	0.8125	0.8273	0.4175
species	Chimp_specific_hyper	chr2	63879127	63880062	936	4	-24.8298429356965	0.31	0.7204	0.4706	0.8548	0.3227	0.5004
species	Chimp_specific_hyper	chr13	97766320	97766525	206	4	-24.8083367031998	0.2216	0.4311	0.3407	0.7269	0.0421	0.1975
species	Chimp_specific_hyper	chr4	81131165	81132244	1080	4	-24.7994340747081	0.8005	0.6978	0.9081	0.8389	0.752	0.5169
species	Chimp_specific_hyper	chr3	127413311	127413629	319	4	-24.768644502641	0.5236	0.4855	0.6391	0.7634	0.4659	0.1667
species	Chimp_specific_hyper	chr12	53490744	53491108	365	5	-24.7549924591918	0.2886	0.1903	0.4082	0.3356	0.2584	0.0922
species	Chimp_specific_hyper	chr16	26578432	26579140	709	5	-24.7193597449444	0.589	0.2552	0.8022	0.3561	0.5846	0.0411
species	Chimp_specific_hyper	chr14	45996580	45996839	260	4	-24.7058875639674	0.5236	0.1177	0.6971	0.349	0.3715	0.1667
species	Chimp_specific_hyper	chr4	5944863	5944931	69	5	-24.6765247871932	0.5604	0.1393	0.7328	0.2942	0.6239	0.0546
species	Chimp_specific_hyper	chr13	100088688	100089617	930	4	-24.6411646482406	0.1055	0.19	0.5537	0.6342	0.1541	0.1922
species	Chimp_specific_hyper	chr20	10294459	10295330	872	5	-24.6395101215767	0.1712	0.1469	0.3238	0.3741	0.1097	0.0932
species	Chimp_specific_hyper	chr11	73498113	73498374	262	6	-24.6163454049145	0.5042	0.5857	0.6534	0.8051	0.5186	0.5335
species	Chimp_specific_hyper	chr10	113969661	113969966	306	5	-24.593523320866	0.7758	0.5627	0.8887	0.779	0.7427	0.2477
species	Chimp_specific_hyper	chr2	31455605	31456530	926	4	-24.5598193033995	0.649	0.6454	0.7519	0.8579	0.3158	0.5842
species	Chimp_specific_hyper	chr12	52115113	52115297	185	5	-24.5535680239603	0.3201	0.1546	0.4795	0.4067	0.3946	0.182
species	Chimp_specific_hyper	chr7	3325652	3326221	570	6	-24.5410840246683	0.5955	0.6871	0.8192	0.8587	0.6095	0.7159
species	Chimp_specific_hyper	chr22	28398478	28398638	161	4	-24.5194711314417	0.5887	0.8229	0.8156	0.9458	0.3472	0.0986
species	Chimp_specific_hyper	chr20	49252127	49253364	1238	5	-24.510345481107	0.6709	0.4358	0.945	0.8638	0.6576	0.374
species	Chimp_specific_hyper	chr5	10664029	10664100	72	4	-24.505183791288	0.3425	0.0655	0.5139	0.2831	0.3404	0.0305
species	Chimp_specific_hyper	chr1	214476848	214477629	782	6	-24.5048693631926	0.2633	0.6807	0.4826	0.8791	0.3085	0.6539
species	Chimp_specific_hyper	chr10	82423858	82424543	686	6	-24.488996591982	0.3118	0.2885	0.6008	0.4354	0.3266	0.3287
species	Chimp_specific_hyper	chr11	116960262	116960741	480	6	-24.4684057186059	0.5152	0.452	0.6424	0.6541	0.3068	0.2812
species	Chimp_specific_hyper	chr2	37750616	37751449	834	4	-24.4561463567855	0.5604	0.2623	0.6934	0.4317	0.5924	0.1935
species	Chimp_specific_hyper	chr20	39846276	39846458	183	4	-24.412828967463	0.7685	0.6669	0.9249	0.8133	0.8348	0.5658
species	Chimp_specific_hyper	chr8	48581434	48582074	641	4	-24.408987238642	0.3319	0.4343	0.4748	0.9123	0.4027	0.5883
species	Chimp_specific_hyper	chr19	1364408	1364596	189	4	-24.4041621260052	0.2244	0.4508	0.3889	0.6707	0.1633	0.5384
species	Chimp_specific_hyper	chr6	154829162	154829899	738	4	-24.3984455503004	0.7289	0.6057	0.8965	0.7454	0.7534	0.4349
species	Chimp_specific_hyper	chr5	173366565	173367089	525	7	-24.3614586026396	0.6954	0.7129	0.8305	0.835	0.6713	0.6518
species	Chimp_specific_hyper	chr10	11152424	11153325	902	5	-24.3434753980205	0.2861	0.2509	0.4971	0.6265	0.3067	0.3174
species	Chimp_specific_hyper	chr1	17374652	17374967	316	5	-24.3385964782831	0.3463	0.6911	0.6646	0.8676	0.4104	0.2708
species	Chimp_specific_hyper	chr1	223092395	223092555	161	5	-24.3041205446413	0.7871	0.6374	0.89	0.9086	0.4747	0.6174
species	Chimp_specific_hyper	chr21	41374949	41375558	610	4	-24.3004570634783	0.5661	0.6775	0.7698	0.8635	0.6329	0.5059
species	Chimp_specific_hyper	chr19	32841674	32842301	628	5	-24.2830117253945	0.7159	0.6534	0.8336	0.8939	0.7603	0.6077
species	Chimp_specific_hyper	chr4	114102400	114102579	180	5	-24.2802177018011	0.7097	0.5211	0.8375	0.7438	0.7152	0.4498
species	Chimp_specific_hyper	chr10	98922530	98922744	215	4	-24.2700317059642	0.6785	0.4582	0.8002	0.7235	0.4546	0.552
species	Chimp_specific_hyper	chr14	42361108	42361262	155	5	-24.2680840565275	0.744	0.2239	0.8616	0.4236	0.5045	0.0252
species	Chimp_specific_hyper	chr22	25452929	25453897	969	4	-24.2658489762745	0.4684	0.3755	0.7557	0.7826	0.2067	0.1889
species	Chimp_specific_hyper	chr6	33286017	33286558	542	4	-24.2513356346796	0.1795	0.2145	0.3268	0.421	0.1232	0.1205
species	Chimp_specific_hyper	chr14	104102044	104102416	373	6	-24.2434769308572	0.4654	0.7682	0.6545	0.8754	0.12	0.4372
species	Chimp_specific_hyper	chr2	74617896	74618291	396	6	-24.2153916372969	0.266	0.3168	0.4031	0.4332	0.0903	0.1773
species	Chimp_specific_hyper	chr22	19930802	19931079	278	5	-24.1705258180427	0.3826	0.5964	0.4859	0.777	0.2378	0.4507
species	Chimp_specific_hyper	chr15	64277213	64278138	926	4	-24.1030469512667	0.6847	0.4029	0.9207	0.703	0.7843	0.3613
species	Chimp_specific_hyper	chr6	150739173	150739304	132	4	-24.0820522423445	0.2926	0.0684	0.5509	0.2441	0.2673	0.1416
species	Chimp_specific_hyper	chr8	145978473	145981411	2939	6	-24.0484771766665	0.1663	0.1533	0.8645	0.8532	0.3739	0.3498
species	Chimp_specific_hyper	chr3	154042611	154042778	168	4	-24.0458562127974	0.4208	0.5165	0.6387	0.7213	0.1125	0.3036
species	Chimp_specific_hyper	chr1	157785320	157787464	2145	4	-24.0146254804139	0.7873	0.654	0.8931	0.8586	0.645	0.6614
species	Chimp_specific_hyper	chr4	81110793	81111150	358	6	-24.003664747313	0.3567	0.0977	0.4943	0.2574	0.2809	0.0752
species	Chimp_specific_hyper	chr10	128985031	128985602	572	5	-23.9951045384113	0.6602	0.389	0.8446	0.6818	0.6137	0.3372
species	Chimp_specific_hyper	chr5	83018628	83018855	228	5	-23.9887814301775	0.3282	0.6607	0.5419	0.8077	0.0573	0.3631
species	Chimp_specific_hyper	chr9	71466315	71466890	576	4	-23.9821011615597	0.715	0.36	0.8897	0.5043	0.7283	0.1242
species	Chimp_specific_hyper	chr19	4186919	4186991	73	6	-23.9790422341318	0.5732	0.6063	0.7192	0.796	0.3222	0.6248
species	Chimp_specific_hyper	chr4	83930232	83931041	810	5	-23.9789162559671	0.5107	0.4231	0.6759	0.5455	0.3359	0.2014
species	Chimp_specific_hyper	chr2	237684306	237684852	547	4	-23.9774178823853	0.604	0.8235	0.8575	0.9337	0.3941	0.7982
species	Chimp_specific_hyper	chr8	1243965	1244249	285	4	-23.9603967645435	0.7663	0.6232	0.9082	0.9097	0.7932	0.522
species	Chimp_specific_hyper	chr8	20294150	20294707	558	5	-23.9503661817667	0.2538	0.1787	0.3638	0.5714	0.2103	0.1424
species	Chimp_specific_hyper	chr9	115469432	115469805	374	7	-23.880660003557	0.3481	0.5644	0.5218	0.7615	0.3575	0.1032
species	Chimp_specific_hyper	chr15	52819486	52820167	682	6	-23.8536431310327	0.2528	0.3026	0.3658	0.4336	0.2314	0.2131
species	Chimp_specific_hyper	chr22	44619802	44620226	425	5	-23.7918321836968	0.6765	0.0759	0.7802	0.2923	0.5866	0.0076
species	Chimp_specific_hyper	chr17	29576979	29577632	654	4	-23.7402858996142	0.187	0.4693	0.8135	0.8864	0.0258	0.2293
species	Chimp_specific_hyper	chr5	31581762	31582347	586	4	-23.705421832492	0.2777	0.5126	0.4286	0.7098	0.3314	0.1475
species	Chimp_specific_hyper	chr2	208017533	208017894	362	5	-23.6934260136142	0.4359	0.2281	0.5801	0.455	0.4646	0.221
species	Chimp_specific_hyper	chr7	30027315	30027542	228	4	-23.6850505298479	0.4547	0.3862	0.6978	0.5415	0.4587	0.3492
species	Chimp_specific_hyper	chr2	210449161	210449750	590	4	-23.6802676122528	0.2037	0.4576	0.3564	0.6647	0.1407	0.2838
species	Chimp_specific_hyper	chr18	53006893	53007494	602	5	-23.6679430433077	0.2226	0.3461	0.4637	0.7472	0.233	0.1509
species	Chimp_specific_hyper	chr6	10696054	10696394	341	4	-23.6672292003037	0.6062	0.442	0.7103	0.64	0.644	0.4717
species	Chimp_specific_hyper	chr11	129183381	129183833	453	5	-23.6420804447066	0.1352	0.556	0.2434	0.7999	0.1207	0.5934
species	Chimp_specific_hyper	chr2	170624302	170625593	1292	4	-23.6385866862411	0.7223	0.4593	0.9011	0.8149	0.5012	0.3552
species	Chimp_specific_hyper	chr8	58936083	58936783	701	4	-23.6275646981704	0.7865	0.5229	0.902	0.8094	0.8352	0.4839
species	Chimp_specific_hyper	chr16	11012175	11012931	757	4	-23.5935648059797	0.3858	0.3219	0.5904	0.5366	0.4426	0.3675
species	Chimp_specific_hyper	chr3	13011247	13011308	62	4	-23.583806671672	0.6537	0.1372	0.8125	0.3055	0.5521	0.0529
species	Chimp_specific_hyper	chr6	163677111	163677421	311	4	-23.5747067804051	0.7893	0.375	0.8964	0.6298	0.7865	0.3486
species	Chimp_specific_hyper	chr12	113624038	113624258	221	4	-23.5605963495668	0.0962	0.2207	0.2234	0.3906	0.067	0.2246
species	Chimp_specific_hyper	chr20	58816108	58816545	438	4	-23.5454712425171	0.827	0.6187	0.9444	0.8744	0.7379	0.7288
species	Chimp_specific_hyper	chr10	34865845	34866086	242	4	-23.4940441717886	0.1563	0.1312	0.3002	0.2967	0.1951	0.0946
species	Chimp_specific_hyper	chr5	2727739	2727801	63	6	-23.454984406294	0.8097	0.717	0.9428	0.8803	0.8195	0.6793
species	Chimp_specific_hyper	chr18	57181430	57181770	341	6	-23.426006741308	0.602	0.4099	0.8252	0.5259	0.6762	0.2202
species	Chimp_specific_hyper	chr4	7465248	7465690	443	4	-23.3989403901534	0.5812	0.6082	0.84	0.8125	0.612	0.7038
species	Chimp_specific_hyper	chr4	25886130	25886294	165	4	-23.3921587196928	0.7274	0.43	0.8536	0.6413	0.5529	0.3912
species	Chimp_specific_hyper	chr16	58448886	58449338	453	4	-23.3831395394131	0.8286	0.6859	0.951	0.9041	0.8426	0.6418
species	Chimp_specific_hyper	chr4	88387267	88387341	75	4	-23.342913506837	0.5546	0.6945	0.7671	0.8214	0.4182	0.6394
species	Chimp_specific_hyper	chr6	106958882	106959037	156	4	-23.3311659397096	0.1096	0.1763	0.2744	0.3867	0.0525	0.0538
species	Chimp_specific_hyper	chr6	129896308	129896486	179	4	-23.3148732475807	0.2861	0.5105	0.4698	0.6888	0.2041	0.5866
species	Chimp_specific_hyper	chr11	8047090	8047920	831	4	-23.3098398981623	0.6148	0.5739	0.7993	0.7851	0.4857	0.4097
species	Chimp_specific_hyper	chr9	136243698	136243800	103	4	-23.3092901267076	0.2738	0.5007	0.5257	0.6541	0.2387	0.28
species	Chimp_specific_hyper	chr2	55229083	55229918	836	4	-23.2940766532007	0.5712	0.7183	0.7733	0.9002	0.6499	0.8059
species	Chimp_specific_hyper	chr21	17584118	17585150	1033	4	-23.2059263788484	0.5733	0.1515	0.7424	0.4486	0.1932	0.0909
species	Chimp_specific_hyper	chr8	114392367	114393045	679	4	-23.1749597004118	0.4013	0.6825	0.6019	0.8314	0.4807	0.6612
species	Chimp_specific_hyper	chr4	41547225	41547586	362	5	-23.1704506591546	0.4315	0.3595	0.6395	0.5383	0.1911	0.3326
species	Chimp_specific_hyper	chr3	57580842	57581273	432	4	-23.1636791771553	0.3481	0.4034	0.5137	0.6388	0.4304	0.1263
species	Chimp_specific_hyper	chr2	29531728	29532803	1076	5	-23.1162376176842	0.7586	0.5384	0.8702	0.7021	0.7562	0.5524
species	Chimp_specific_hyper	chr16	70812863	70812984	122	6	-23.1093227553252	0.7978	0.3516	0.907	0.5659	0.6841	0.2587
species	Chimp_specific_hyper	chr17	57695138	57695526	389	4	-23.0750257912668	0.2886	0.7035	0.5629	0.8856	0.315	0.2981
species	Chimp_specific_hyper	chr16	5528172	5528613	442	4	-23.0604401506591	0.4455	0.6129	0.6514	0.7763	0.4421	0.6598
species	Chimp_specific_hyper	chr17	57116142	57116416	275	4	-23.0596804937175	0.7161	0.1992	0.8901	0.3702	0.7869	0.2312
species	Chimp_specific_hyper	chr1	203829853	203830152	300	6	-23.0474658666036	0.2097	0.1745	0.3715	0.3193	0.1238	0.0525
species	Chimp_specific_hyper	chr12	106780451	106780512	62	4	-23.0388771784099	0.6696	0.581	0.8113	0.7136	0.4332	0.351
species	Chimp_specific_hyper	chr2	99374473	99374920	448	4	-23.0104724521955	0.5947	0.4572	0.7082	0.8219	0.3685	0.1753
species	Chimp_specific_hyper	chr7	22174063	22174516	454	5	-23.0091885229146	0.6143	0.6476	0.7695	0.76	0.5817	0.5581
species	Chimp_specific_hyper	chr1	153747420	153749794	2375	6	-22.9412952769747	0.1278	0.1714	0.6818	0.7429	0.127	0.2829
species	Chimp_specific_hyper	chr8	128658569	128658805	237	6	-22.9314129997968	0.7412	0.1866	0.9131	0.3551	0.2332	0.1722
species	Chimp_specific_hyper	chr6	140370890	140371691	802	4	-22.9204291690337	0.4447	0.4065	0.5896	0.5783	0.2888	0.2289
species	Chimp_specific_hyper	chr16	9025726	9025898	173	4	-22.9040112408087	0.5466	0.2694	0.7478	0.3959	0.091	0.2017
species	Chimp_specific_hyper	chr11	121394521	121394953	433	5	-22.885613573334	0.3208	0.2994	0.4797	0.5614	0.293	0.0866
species	Chimp_specific_hyper	chr1	201228566	201229621	1056	4	-22.8534722809207	0.4923	0.2255	0.8457	0.6719	0.5753	0.3286
species	Chimp_specific_hyper	chr5	89454116	89454683	568	4	-22.8236867077861	0.4154	0.6698	0.5351	0.7797	0.4026	0.6015
species	Chimp_specific_hyper	chr6	165462860	165463256	397	4	-22.7787037596905	0.6496	0.6012	0.8096	0.7996	0.4629	0.4359
species	Chimp_specific_hyper	chr6	24695680	24696005	326	4	-22.7750070802883	0.199	0.313	0.3404	0.4301	0.256	0.3451
species	Chimp_specific_hyper	chr12	95468616	95469136	521	4	-22.76681775576	0.4004	0.4304	0.5979	0.6469	0.484	0.4271
species	Chimp_specific_hyper	chr11	122395099	122395930	832	5	-22.7385463762095	0.74	0.6735	0.8515	0.7818	0.557	0.6973
species	Chimp_specific_hyper	chr8	21993819	21995507	1689	6	-22.7028525113296	0.4584	0.4573	0.7453	0.7747	0.4918	0.4789
species	Chimp_specific_hyper	chr11	133141041	133143041	2001	7	-22.6906952321633	0.7104	0.5579	0.8453	0.8354	0.7591	0.5335
species	Chimp_specific_hyper	chr5	10421946	10422209	264	6	-22.6751911130911	0.5222	0.1634	0.6642	0.2969	0.463	0.0402
species	Chimp_specific_hyper	chr5	10334085	10334250	166	5	-22.6713687523251	0.3842	0.5269	0.5094	0.6353	0.0106	0.0198
species	Chimp_specific_hyper	chr2	242461852	242462053	202	4	-22.6667347875807	0.7998	0.7491	0.9088	0.8685	0.8321	0.7762
species	Chimp_specific_hyper	chr6	80248448	80249432	985	6	-22.6608841481617	0.1258	0.3757	0.2439	0.5538	0.1511	0.4313
species	Chimp_specific_hyper	chr2	220196913	220197586	674	5	-22.6594022685016	0.4224	0.0779	0.7176	0.237	0.0728	0.0434
species	Chimp_specific_hyper	chr6	36267581	36268064	484	5	-22.6035635980071	0.8245	0.8121	0.9478	0.923	0.8439	0.7368
species	Chimp_specific_hyper	chr18	1140473	1142209	1737	4	-22.571679823436	0.7181	0.7057	0.8622	0.9104	0.7728	0.7814
species	Chimp_specific_hyper	chr17	64251258	64251648	391	4	-22.569409112671	0.2995	0.3154	0.4726	0.479	0.2537	0.2816
species	Chimp_specific_hyper	chr21	27487439	27487865	427	4	-22.5342112056642	0.6205	0.4742	0.7444	0.6306	0.5772	0.2975
species	Chimp_specific_hyper	chr1	25260542	25260751	210	4	-22.508171128265	0.618	0.4736	0.8438	0.6273	0.2387	0.0874
species	Chimp_specific_hyper	chr8	25757062	25757269	208	6	-22.4880086698839	0.7063	0.46	0.8252	0.6669	0.6115	0.3422
species	Chimp_specific_hyper	chr13	21283316	21283673	358	4	-22.429329954998	0.312	0.512	0.5569	0.7702	0.2584	0.3045
species	Chimp_specific_hyper	chr19	17665823	17665980	158	4	-22.4133298789306	0.2486	0.2705	0.3956	0.4945	0.0599	0.0552
species	Chimp_specific_hyper	chr8	141703378	141703764	387	5	-22.3997150192565	0.4168	0.5006	0.6434	0.6728	0.1932	0.2287
species	Chimp_specific_hyper	chr21	43170350	43170446	97	4	-22.3913084519832	0.7824	0.2209	0.9174	0.4653	0.6448	0.1121
species	Chimp_specific_hyper	chr4	183368947	183369198	252	4	-22.3842883025757	0.188	0.4927	0.3253	0.6136	0.2112	0.5228
species	Chimp_specific_hyper	chr10	102476066	102476129	64	5	-22.3758454898363	0.6665	0.4206	0.8265	0.5961	0.6036	0.3907
species	Chimp_specific_hyper	chr15	75136180	75136805	626	5	-22.3692974364568	0.5674	0.6371	0.7112	0.8368	0.5133	0.5478
species	Chimp_specific_hyper	chr12	113612099	113613022	924	4	-22.3481081264807	0.5035	0.5602	0.3972	0.447	0.5236	0.583
species	Chimp_specific_hyper	chr10	131691230	131691384	155	6	-22.3186909233022	0.3193	0.2828	0.4414	0.446	0.3199	0.2358
species	Chimp_specific_hyper	chr7	96747910	96748054	145	4	-22.3065681713933	0.4996	0.2741	0.6812	0.3946	0.2226	0.1435
species	Chimp_specific_hyper	chr9	100361144	100361483	340	4	-22.2868199085241	0.2944	0.2886	0.5375	0.4895	0.2496	0.2684
species	Chimp_specific_hyper	chr6	43137438	43140928	3491	6	-22.2226899451483	0.0662	0.0652	0.6872	0.6831	0.0661	0.095
species	Chimp_specific_hyper	chr5	140238311	140240037	1727	5	-22.2015908662884	0.7492	0.6826	0.8538	0.884	0.6639	0.5094
species	Chimp_specific_hyper	chr6	56524142	56526115	1974	5	-22.1837006443825	0.6085	0.6613	0.7497	0.8692	0.493	0.7366
species	Chimp_specific_hyper	chr11	132679086	132679149	64	4	-22.1676607243844	0.3242	0.7936	0.4956	0.9193	0.3547	0.3882
species	Chimp_specific_hyper	chr11	39396541	39396945	405	5	-22.1422955448876	0.602	0.55	0.8102	0.712	0.5523	0.2825
species	Chimp_specific_hyper	chr7	130624099	130625160	1062	5	-22.141653456198	0.3231	0.3658	0.4731	0.5018	0.3525	0.3049
species	Chimp_specific_hyper	chr1	70079200	70080934	1735	5	-22.1285021382683	0.7331	0.4913	0.8492	0.7336	0.5104	0.42
species	Chimp_specific_hyper	chr1	94125651	94126081	431	5	-22.1273658355785	0.8125	0.4635	0.9225	0.6932	0.8626	0.0722
species	Chimp_specific_hyper	chr16	26912388	26912863	476	5	-22.117412002806	0.799	0.2478	0.9404	0.4726	0.8224	0.1929
species	Chimp_specific_hyper	chr2	191282198	191282435	238	4	-22.0917306656479	0.7142	0.3011	0.8888	0.4202	0.6468	0.1945
